Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,29.7706241607666,-0.03668538468470089,0.12619164618668155,0.22142826,-1.1988449,0.006467277093158902,0.08698383267160603,-20.272727272727273,0.6165754402285145,-19.0,-21.0,902.5454545454545,10000,-21.0,0.0,-21.0,-21.0,750.7
2,3749,76.86212682723999,-0.1018292236328125,0.2882642694863517,0.308697,-1.3816781,0.00078535795211792,0.06008541870117187,-20.3,0.6403124162963396,-19.0,-21.0,924.4,20000,-20.6,0.4898979339565388,-20.0,-21.0,804.2
3,6249,124.68926334381104,-0.1328584228515625,0.3663520415657254,0.67339474,-1.5268953,0.0006826613426208496,0.064454296875,-20.75,0.4330127018922193,-20.0,-21.0,856.5,30000,-20.8,0.40000000298023225,-20.0,-21.0,788.2
4,8749,173.05192804336548,-0.214231787109375,0.3943788845638718,1.212009,-1.3427672,0.0004287301063537598,0.06608268432617187,-20.09090909090909,0.9958591558920485,-18.0,-21.0,946.1818181818181,40000,-20.2,0.8717798105869238,-19.0,-21.0,932.5
5,11249,222.67681455612183,-0.20469041748046876,0.38993296511728304,1.4767194,-1.2835668,0.0004266663074493408,0.07271179809570312,-20.3,0.6403124535310653,-19.0,-21.0,937.6,50000,-18.0,1.6733200530681511,-15.0,-21.0,1380.6
6,13749,272.8539528846741,-0.238084375,0.36310390496493045,1.6347755,-1.5299731,0.00041525282859802246,0.07395242309570313,-19.90909090909091,1.1642044101909477,-17.0,-21.0,924.1818181818181,60000,-16.4,1.8547237402340788,-13.0,-18.0,1731.4
7,16249,323.2553584575653,-0.2291966552734375,0.3639163299645177,1.5860974,-1.6301106,0.00038419129848480223,0.06984943237304687,-20.454545454545453,0.6555547953912931,-19.0,-21.0,928.2727272727273,70000,-17.9,0.5385164674314846,-17.0,-19.0,1414.0
8,18749,374.7021405696869,-0.20718046875,0.37127387076035256,1.7005248,-1.5813991,0.0003749251365661621,0.06807880249023437,-20.09090909090909,0.9958591558920485,-18.0,-21.0,944.0,80000,-17.3,1.9519221882241709,-14.0,-20.0,1856.9
9,21249,427.4544770717621,-0.1917145751953125,0.4219831313969715,1.7661483,-1.5003465,0.00046204404830932615,0.07672587280273438,-20.1,0.8306624207344756,-19.0,-21.0,995.3,90000,-15.5,3.0413812651491097,-8.0,-18.0,2108.1
10,23749,479.3323140144348,-0.1705701904296875,0.4445742372668554,2.0152662,-1.4513372,0.0005061425685882569,0.07947872314453125,-20.0,1.4142135623730951,-17.0,-21.0,979.4,100000,-16.0,2.1908902300206643,-12.0,-20.0,2319.1
11,26249,535.4613869190216,-0.102203271484375,0.45221954253264807,1.9950597,-1.3975911,0.0005154247283935547,0.07998687744140626,-20.272727272727273,0.9620913776495099,-18.0,-21.0,916.4545454545455,110000,-15.0,3.0983866769659336,-8.0,-20.0,2753.0
12,28749,586.6657664775848,0.0048068885803222655,0.43659216635959297,2.1288056,-1.2376759,0.0004782185554504395,0.07762889404296874,-19.9,1.513274645458613,-16.0,-21.0,974.0,120000,-15.6,2.289104661781084,-11.0,-19.0,2062.2
13,31249,637.8965220451355,0.049048294067382814,0.4006397014901996,2.2555673,-1.3381739,0.00044870877265930175,0.07509437255859375,-19.9,1.220655624075804,-17.0,-21.0,1011.5,130000,-15.4,3.039736855812998,-10.0,-20.0,2422.4
14,33749,690.3641119003296,0.12957191162109374,0.4067301699558858,2.3045204,-1.5842164,0.00047166986465454103,0.07611617431640624,-19.77777777777778,1.3146843469886862,-17.0,-21.0,1051.111111111111,140000,-15.4,1.959591833160133,-12.0,-18.0,2219.5
15,36249,743.4542169570923,0.1995957763671875,0.429966429353611,2.245198,-1.3083191,0.0004964375495910645,0.07821456909179687,-19.6,1.2000000635782861,-17.0,-21.0,1050.2,150000,-16.5,2.5,-11.0,-20.0,2444.5
16,38749,796.0904061794281,0.2441447998046875,0.4633630566474036,2.435592,-1.34723,0.0005380151271820069,0.0808184326171875,-20.1,0.7000000068119594,-19.0,-21.0,1034.4,160000,-15.1,1.5779734321552725,-13.0,-18.0,2396.8
17,41249,851.0845987796783,0.311391064453125,0.4636855845172055,2.5831988,-1.368929,0.0005557192325592041,0.08197051391601562,-19.88888888888889,0.8748897301355452,-18.0,-21.0,1056.6666666666667,170000,-15.7,4.796874045704302,-5.0,-21.0,2451.8
18,43749,904.478066444397,0.3919169677734375,0.43935782994545003,2.281997,-1.3273461,0.0005172491073608398,0.0787254150390625,-20.0,1.247219128924647,-17.0,-21.0,1076.3333333333333,180000,-15.1,1.5779734321552725,-12.0,-17.0,2455.8
19,46249,959.5731315612793,0.4019689697265625,0.43810293275382217,2.4040272,-1.416682,0.000508402156829834,0.07729641723632813,-20.09090909090909,0.8999540895254083,-19.0,-21.0,966.7272727272727,190000,-14.2,3.280243986405823,-9.0,-20.0,2836.5
20,48749,1014.9074096679688,0.436380126953125,0.44264748049908464,2.8239229,-1.3506751,0.000519106674194336,0.07805835571289063,-20.4,0.4898979339565388,-20.0,-21.0,957.4,200000,-13.8,2.9597295627257325,-9.0,-18.0,2712.4
21,51249,1070.1706295013428,0.511220556640625,0.46096189024453255,2.9407327,-1.2647575,0.0005462398052215576,0.08028839721679687,-19.444444444444443,1.065740294323972,-18.0,-21.0,1150.5555555555557,210000,-16.5,3.170173496829472,-10.0,-20.0,2636.3
22,53749,1125.3503408432007,0.5541134765625,0.46988427868099875,2.7480056,-1.450877,0.0006117130279541015,0.08472166748046875,-19.0,0.7071067811865476,-18.0,-20.0,1166.375,220000,-11.1,3.8065733823909587,-5.0,-18.0,2944.3
23,56249,1179.131464958191,0.627899658203125,0.4690160182665673,2.7524805,-1.2883687,0.0006510089874267578,0.08746944580078125,-19.555555555555557,1.0657403440376834,-17.0,-21.0,1130.111111111111,230000,-14.4,1.959591833160133,-11.0,-16.0,2396.3
24,58749,1233.3770353794098,0.706354248046875,0.47189075408304254,3.0715733,-1.3056288,0.0006481661319732666,0.08795440673828125,-19.666666666666668,0.9428090415820634,-18.0,-21.0,1154.111111111111,240000,-12.4,3.498571049678488,-8.0,-18.0,2455.1
25,61249,1287.6583633422852,0.7873533203125,0.4829541408337209,3.0796542,-1.2460699,0.0006850581169128418,0.09020278930664062,-19.666666666666668,0.6666666666666666,-19.0,-21.0,1117.6666666666667,250000,-13.2,1.7204651199259566,-11.0,-16.0,2573.8
