Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,21.17487120628357,-0.09670557490914607,0.1991832634895077,0.49913657,-1.2941667,0.0016125716430077657,0.09425288644001138,-20.3,0.7810249920117619,-19.0,-21.0,932.6,10000,-21.0,0.0,-21.0,-21.0,760.0
2,3749,53.313992977142334,-0.16662366943359375,0.322801855009627,0.8309356,-1.5366826,0.0006558586597442627,0.07207698974609375,-19.8,1.2489995385956352,-17.0,-21.0,986.2,20000,-20.5,0.5,-20.0,-21.0,839.8
3,6249,85.24844074249268,-0.15471395263671875,0.37951753204418137,1.4301475,-1.4651414,0.0006147136688232421,0.07586943359375,-20.0,0.8528028654224418,-19.0,-21.0,931.7272727272727,30000,-20.7,0.45825758510374354,-20.0,-21.0,830.3
4,8749,117.24467897415161,-0.13152655029296875,0.4011521036388894,1.7187934,-1.3183326,0.0005311304092407227,0.07205928955078125,-20.545454545454547,0.8907235074360723,-18.0,-21.0,887.1818181818181,40000,-20.8,0.5999999721844985,-19.0,-21.0,820.2
5,11249,150.01029920578003,-0.1845221435546875,0.4036544639534304,1.7818801,-1.2674279,0.0006067241668701172,0.07866491088867188,-20.583333333333332,0.6400954996820205,-19.0,-21.0,850.0833333333334,50000,-19.5,1.4317821063276353,-16.0,-21.0,1142.8
6,13749,186.7057273387909,-0.1354140380859375,0.3786477533192954,2.0073419,-1.2698549,0.00047875475883483884,0.07604502563476563,-20.272727272727273,0.4453617780515308,-20.0,-21.0,929.9090909090909,60000,-17.2,1.6613248414689512,-15.0,-20.0,1835.6
7,16249,222.79315090179443,-0.08530933227539063,0.37882608688098884,1.9240197,-1.3681014,0.0004223529815673828,0.0756761474609375,-20.09090909090909,0.9958591558920485,-18.0,-21.0,918.6363636363636,70000,-18.2,2.0396079550618453,-13.0,-20.0,1951.9
8,18749,257.8403699398041,-0.036734130859375,0.41274445289844597,2.143787,-1.3325566,0.0004887469291687012,0.08051608276367188,-20.2,0.8717798105869238,-18.0,-21.0,966.3,80000,-18.3,1.268857769076965,-16.0,-20.0,1777.0
9,21249,292.14180278778076,-0.051463909912109376,0.4319717409286602,2.072374,-1.3958155,0.0005244925498962402,0.0835853515625,-19.6,1.2806249070621305,-17.0,-21.0,1051.8,90000,-17.3,1.9519221882241709,-12.0,-19.0,1786.2
10,23749,329.3345172405243,-0.007359100341796875,0.4660265152227124,1.9474307,-1.3714634,0.0005458756923675537,0.0856342041015625,-19.88888888888889,1.4487115887112132,-17.0,-21.0,1023.8888888888889,100000,-14.2,1.9899749317219642,-11.0,-17.0,2275.6
11,26249,368.0736241340637,0.06896943359375,0.45972993303473836,2.4665086,-1.356819,0.0006028390884399414,0.0897953125,-20.833333333333332,0.372677991807297,-20.0,-21.0,890.6666666666666,110000,-15.1,1.37477276398243,-12.0,-17.0,2673.5
12,28749,406.4949703216553,0.1929837890625,0.4586604242417532,2.5540743,-1.2764297,0.0006882412910461426,0.09816852416992188,-19.9,1.135781694349957,-17.0,-21.0,1012.2,120000,-12.4,2.2000000346790656,-9.0,-17.0,2807.3
13,31249,443.58411693573,0.2457494873046875,0.5054520138264857,2.4330146,-1.3458319,0.000774761962890625,0.1026464111328125,-19.555555555555557,0.6849348591369739,-18.0,-20.0,1042.888888888889,130000,-14.4,2.009975162181834,-11.0,-18.0,2471.0
14,33749,480.3149106502533,0.4033561767578125,0.5208413228553875,2.5547922,-1.2347777,0.0008561735153198243,0.10903514404296875,-19.6,0.6633249652596706,-18.0,-20.0,1028.1,140000,-15.9,2.25610278381065,-11.0,-18.0,2277.3
15,36249,518.0006067752838,0.58350712890625,0.5200128641738107,2.8128216,-1.2513772,0.0007899978637695312,0.10432666015625,-19.9,1.0440306326219684,-18.0,-21.0,1002.0,150000,-14.1,2.4677925667664797,-10.0,-18.0,2418.0
16,38749,555.8223900794983,0.691932861328125,0.5114494281726445,2.6700053,-1.3569224,0.0007533773899078369,0.10101014404296875,-19.11111111111111,0.9938080136941351,-17.0,-21.0,1093.888888888889,160000,-15.1,2.385372120359398,-10.0,-18.0,2320.2
17,41249,594.6867244243622,0.850287890625,0.5095111493658652,2.98914,-1.3868636,0.0007451509475708008,0.09926647338867188,-19.5,1.4317821063276353,-16.0,-21.0,1052.3,170000,-13.5,2.5787593916455256,-10.0,-19.0,2631.1
18,43749,636.7437064647675,0.9777736328125,0.49504833255198427,3.2502398,-1.3129377,0.0007615639209747314,0.10038170776367188,-20.2,0.8717798105869238,-19.0,-21.0,995.7,180000,-10.6,4.223742344136114,-1.0,-16.0,3350.2
19,46249,673.6131641864777,1.00125048828125,0.46399576014193006,3.325807,-1.2559646,0.000554431438446045,0.08601395874023438,-19.555555555555557,1.3425607075808672,-17.0,-21.0,1052.6666666666667,190000,-12.8,1.5999999523162833,-10.0,-16.0,2666.9
20,48749,712.1019978523254,1.0373037109375,0.4937251526580224,3.315818,-1.3624502,0.0005599169731140137,0.08435731201171875,-19.1,2.0712315545558617,-15.0,-21.0,1034.5,200000,-14.7,2.531797750100136,-9.0,-18.0,2596.9
21,51249,750.586042881012,1.06935791015625,0.49625669076094076,3.356326,-1.3292042,0.0006469566345214844,0.09083011474609375,-20.11111111111111,0.7370277271964274,-19.0,-21.0,1056.888888888889,210000,-14.2,2.712931965127786,-9.0,-17.0,2770.4
22,53749,791.3213903903961,1.12410869140625,0.49687738305246143,3.3241537,-1.3355633,0.0006060043811798096,0.0876864501953125,-19.22222222222222,1.2272622824787072,-17.0,-21.0,1103.111111111111,220000,-11.8,2.8565714782500304,-8.0,-18.0,2846.0
23,56249,828.9806072711945,1.2143712890625,0.5070295887877255,3.5337937,-1.4959232,0.0006460050582885742,0.09044508666992188,-19.9,0.5385164895680941,-19.0,-21.0,1033.6,230000,-12.9,3.0479500307007066,-9.0,-19.0,2736.3
24,58749,869.3438773155212,1.3116853515625,0.49470196006977274,3.7240155,-1.4060012,0.0006266956806182862,0.08928660278320312,-20.0,0.7745966692414834,-19.0,-21.0,1030.0,240000,-13.3,2.968164390227083,-7.0,-17.0,3107.8
25,61249,910.8157942295074,1.3964029296875,0.49255747503305386,3.7281406,-1.3686442,0.0005727252006530761,0.086148095703125,-18.875,1.5360257159305635,-16.0,-21.0,1173.25,250000,-14.2,2.18174238795787,-11.0,-17.0,3062.1
26,63749,949.3467438220978,1.43030478515625,0.5147455805495688,3.944009,-1.4362441,0.000639595890045166,0.0902804443359375,-20.0,0.6666666666666666,-19.0,-21.0,1082.3333333333333,260000,-15.1,2.547547720779424,-11.0,-21.0,2501.2
27,66249,988.5160462856293,1.48968701171875,0.49727816289181903,3.484213,-1.2647002,0.0006434662342071533,0.09079388427734375,-19.77777777777778,0.9162456817317024,-18.0,-21.0,1099.6666666666667,270000,-15.4,1.4282857391250152,-13.0,-18.0,2453.3
28,68749,1027.5205142498016,1.50703349609375,0.5015930189313095,3.515041,-1.3832566,0.0006403115272521973,0.08923712158203125,-20.333333333333332,0.6666666666666666,-19.0,-21.0,1131.7777777777778,280000,-14.3,3.377869015292431,-7.0,-19.0,2884.5
