Epoch,PolicyUpdates,Time (second),AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LossPi,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
11,104999,570.0295407772064,127.23335,49.255832141991064,204.75288,-67.37892,127.2422375,49.253881065353625,202.4515,-75.6459,-130.5006,0.3693374267578125,2.897383203125,322.05535888671875,120.39699549173767,1034.6495,42.20209,155.5625,110000,433.32203776041666,66.42080183697473,736.59106,379.7673,179.03333333333333
12,114999,627.778085231781,132.411925,49.54277747563211,214.82263,-104.19549,132.42105,49.53557913257904,216.11848,-113.72487,-135.467125,0.421358251953125,3.116885546875,390.8169113685345,120.83062026284334,787.5511,152.78922,172.36206896551724,120000,449.73544921875,123.74861110331703,667.02905,271.64243,174.36666666666667
13,124999,677.1862094402313,138.1895875,50.99652341091498,230.55258,-178.31865,138.1953125,51.00601533152732,228.61948,-177.771,-141.104675,0.52765458984375,3.532885546875,477.9593431122449,244.16090169879234,990.4626,45.37179,207.0204081632653,130000,433.61383463541665,21.899091644261183,482.32486,378.4938,211.0
14,134999,727.4816794395447,145.6433,51.993547676610795,246.38902,-70.08848,145.6541,51.99694991054764,248.18387,-71.67647,-148.3623,0.569940283203125,3.799247265625,596.4043412642045,172.61044718461488,1112.121,31.400873,223.86363636363637,140000,765.249609375,86.56514586810714,889.74274,475.1572,276.73333333333335
15,144999,777.9057335853577,152.6688375,54.5996465190023,253.46909,-89.44779,152.6788375,54.606312821870695,253.85648,-72.30564,-155.4963375,0.6025224609375,3.854053125,809.5819769965278,158.67030479897616,1026.433,273.91116,276.05555555555554,150000,828.2701822916666,40.1360625326526,950.37335,777.8022,270.06666666666666
16,154999,828.3945696353912,158.074975,57.681855032583684,254.8332,-83.16153,158.0873,57.697809317165586,264.0404,-157.05426,-160.79455,0.5615927734375,3.75338671875,812.7531467013889,179.25214046451748,1243.2007,442.15527,281.52777777777777,160000,802.1034505208333,72.77098423020905,964.00275,734.93756,261.2
17,164999,879.8499133586884,164.910975,59.86226858380828,264.672,-92.66872,164.9200375,59.87734463050278,263.7524,-105.45168,-167.7868,0.588440576171875,3.820241796875,700.680908203125,173.11972013609542,932.5316,256.79642,243.675,170000,856.0735026041667,304.55009166528475,1460.9003,416.548,332.3666666666667
18,174999,931.3371069431305,171.8144375,61.8943648485062,272.09613,-75.38725,171.8285625,61.91106847729249,272.43127,-99.14472,-174.583725,0.61203916015625,3.913384765625,1129.0536358173076,539.9682682984536,2745.2722,309.5842,397.5769230769231,180000,721.328125,291.5221689683308,1451.2302,387.5411,256.43333333333334
19,184999,982.8833913803101,177.9403,64.7258248305883,276.01855,-80.18216,177.957875,64.73274287406645,276.27994,-85.30297,-180.90585,0.603689990234375,3.92658828125,919.6292212701613,409.96720954635606,2065.2,267.2389,323.1290322580645,190000,862.2706380208333,253.61970382181798,1548.6134,676.80023,312.23333333333335
20,194999,1034.2765107154846,182.765,66.56566081697079,279.17868,-102.73551,182.7750375,66.56713603573463,279.7359,-85.45918,-185.638975,0.645189453125,4.0013671875,886.099853515625,382.97737775879136,1687.4806,268.42245,308.46875,200000,933.2305338541667,122.64458304385074,1327.1385,820.1122,297.8333333333333
21,204999,1085.7862434387207,185.80455,68.13026933749785,280.48996,-127.62021,185.8110875,68.1436629482155,281.66318,-92.09697,-188.50955,0.595460693359375,3.913702734375,1109.892288773148,245.1794694141869,1926.1298,670.4169,364.14814814814815,210000,1003.6822916666666,158.22798030057768,1470.3348,564.04254,328.4
22,214999,1139.7155001163483,187.6571125,68.48440990473672,280.76196,-109.79772,187.6649125,68.49420997427447,281.2361,-129.94972,-190.340825,0.5911525390625,3.842509375,1057.7855603448277,376.5991878321859,1989.2458,272.60385,348.48275862068965,220000,2154.6721354166666,517.6829467283362,2882.032,1134.357,764.1666666666666
23,224999,1191.7031786441803,189.374175,68.22998754213575,279.5222,-118.43425,189.383425,68.24111370720732,279.46918,-124.179665,-192.0040625,0.559339697265625,3.744592578125,1497.91826171875,592.1459279603297,2930.9626,719.14294,494.75,230000,1147.8955729166667,465.91834048468195,2447.1167,706.3687,373.06666666666666
24,234999,1244.9502804279327,191.247,67.48153525224511,274.92978,-104.71461,191.2565625,67.49956148005704,280.13904,-110.30031,-193.7725875,0.51987216796875,3.62908828125,1576.42548828125,588.3062127837849,3053.9473,908.9611,501.2,240000,1994.1734375,769.113038939444,3129.4624,1089.7029,635.9333333333333
25,244999,1296.7776350975037,194.186275,67.88014731863801,279.17697,-123.14856,194.1977375,67.88793412676512,280.48523,-136.05617,-196.639325,0.49713837890625,3.55867109375,1461.2064098011363,434.50916665714993,2553.6382,828.57434,453.40909090909093,250000,1366.4063802083333,371.0271665704997,2272.1755,1035.9576,424.43333333333334
26,254999,1349.9465780258179,197.3287125,68.89456001746437,283.81067,-101.29226,197.3393875,68.88400104523546,285.42035,-110.922295,-199.8433875,0.518106494140625,3.526141015625,1247.891015625,707.1647050016,3101.5068,39.43958,393.16,260000,1955.7408854166667,726.3296313199216,3293.6965,1270.2343,603.6333333333333
27,264999,1403.3057899475098,200.1182875,69.63813323172873,285.68057,-115.18801,200.12635,69.62843097471033,289.0006,-140.35849,-202.4981375,0.538773583984375,3.534802734375,1242.4809945913462,554.0531597655173,3072.0527,811.27594,390.84615384615387,270000,1119.9231770833333,469.4885515111098,3015.8484,894.2668,350.1333333333333
28,274999,1456.873693704605,203.0883,70.61025421282662,289.4633,-156.8492,203.0949625,70.6040282136933,294.8098,-116.74118,-205.510375,0.537578125,3.53129609375,1501.8880208333333,829.1450846676784,3101.1865,839.27454,480.8095238095238,280000,884.681640625,413.4423579331626,2986.919,562.2199,269.7
29,284999,1510.3169348239899,205.8649875,71.10826112344472,298.40247,-147.00253,205.8715875,71.1076760975916,301.25272,-133.52513,-208.2191875,0.51542734375,3.492653125,1426.3450816761363,700.7206031196483,2991.1917,737.9033,455.3181818181818,290000,1305.84921875,756.4009518767147,2910.0093,322.65033,431.4
30,294999,1563.3951182365417,208.6983125,71.5653184161155,301.68753,-145.21657,208.706525,71.56161820417422,304.1811,-122.392975,-211.1085,0.49858583984375,3.458275,2133.8369140625,786.540799050773,3001.3872,321.9753,713.7857142857143,300000,2490.7322916666667,792.3340625434872,2995.2327,910.8566,840.5666666666667
31,304999,1616.9033064842224,210.543025,72.14745179145275,305.43875,-147.47156,210.5497,72.15237764620096,306.4706,-141.02394,-212.87785,0.4982900390625,3.4639515625,1749.2218017578125,887.4285182480896,2916.0154,421.20792,587.3125,310000,1585.85234375,1128.4697603391949,2936.8884,346.91827,540.5666666666667
32,314999,1670.3273839950562,212.262425,72.87144296636372,307.2954,-127.267105,212.268275,72.88201149803702,308.3707,-120.11726,-214.5305,0.505971044921875,3.48467734375,1844.90087890625,1079.1097024862672,3068.1438,192.71883,613.375,320000,2746.903385416667,685.6373190932165,3053.2598,692.9832,913.0333333333333
33,324999,1720.0811455249786,214.234375,73.50904162074214,310.12875,-131.29877,214.239025,73.51399322577981,310.34875,-231.82922,-216.434675,0.5096115234375,3.500749609375,1582.0720703125,1195.839286860906,3065.843,330.42325,523.5,330000,373.59772135416665,50.02973074416185,547.73004,315.5724,142.56666666666666
34,334999,1773.4365000724792,215.485925,74.29159037199298,310.95306,-160.949,215.4914,74.29292294694024,312.55136,-146.7096,-217.59895,0.504261328125,3.506039453125,1908.7745863970588,1131.515225652025,3120.6152,312.42255,615.2941176470588,340000,3058.496875,19.37894701059847,3097.0413,3016.0596,1000.0
35,344999,1826.7341735363007,217.333275,74.45082941109521,310.82098,-156.05487,217.337,74.44765409332922,315.20392,-150.9745,-219.5027,0.484558544921875,3.45918671875,2121.301822916667,969.5611034552352,3154.3386,620.536,663.1333333333333,350000,3078.9880208333334,291.03483468478476,3288.257,2200.1362,957.7333333333333
36,354999,1879.8970453739166,219.355,74.55290470531648,311.05505,-144.05905,219.359475,74.54899596909405,314.36154,-136.73161,-221.56545,0.46446708984375,3.391907421875,2576.0079752604165,687.2223984999325,3162.4329,1360.5803,815.0833333333334,360000,2980.4591145833333,425.7379084209752,3276.5105,1486.723,935.2
37,364999,1933.412448644638,221.256325,74.76089887100075,314.0137,-135.79393,221.265225,74.75208358300121,315.58838,-141.11298,-223.2823,0.455571435546875,3.359113671875,2140.875520833333,1134.15195924826,3211.78,277.64062,687.3333333333334,370000,2098.8658854166665,1273.429804373475,3091.9075,258.94257,702.6
38,374999,1986.9864411354065,222.7321,75.07237574501023,314.7022,-382.1946,222.73665,75.06335457465246,315.39133,-202.2866,-224.8708,0.46467890625,3.374175390625,2247.7650240384614,1131.1715506160315,3140.8645,238.72923,732.1538461538462,380000,2083.518359375,1167.476937673717,3015.8333,110.67672,729.6333333333333
39,384999,2040.345406293869,225.0528,74.94043501341582,315.34848,-164.07745,225.05705,74.9382492456289,315.46295,-146.98473,-227.007875,0.453613037109375,3.331359765625,2628.42919921875,907.9586077202712,3071.8857,289.74994,871.9166666666666,390000,1679.1024739583333,1393.1734996044104,3115.887,280.043,571.7666666666667
40,394999,2093.4107596874237,227.4389,74.65783013187566,316.20523,-177.649,227.44295,74.65422693993958,315.6654,-158.70673,-229.51765,0.442709375,3.297473046875,2628.8977272727275,853.6437408917354,3091.1736,733.86456,869.2727272727273,400000,3034.7791666666667,7.119097061337905,3050.424,3020.8486,1000.0
41,404999,2146.5402171611786,229.471175,74.60836950369577,316.89227,-209.10255,229.47595,74.6029275564974,316.46326,-174.83255,-231.47995,0.432898291015625,3.2466228515625,3056.75078125,46.19263968358487,3139.1753,2991.8499,1000.0,410000,2949.728125,21.473203534919595,3013.927,2922.6924,1000.0
42,414999,2200.171605348587,231.111575,74.9023364121574,317.84583,-196.39362,231.1136,74.896015915401,315.94745,-187.83177,-233.0944,0.424318505859375,3.1983720703125,2638.526455965909,631.10447917628,3111.441,1220.954,877.8181818181819,420000,1467.8546875,888.8629065647114,3091.2964,833.44995,477.96666666666664
43,424999,2253.283348083496,232.76245,75.0389179026457,316.9784,-183.95927,232.764,75.03523705566606,315.19095,-163.71112,-234.749125,0.4163591796875,3.15805625,2946.1640625,404.59961971401714,3102.0007,1668.1564,957.5454545454545,430000,3106.109895833333,21.581235067327587,3149.1458,3037.9534,1000.0
44,434999,2306.495931625366,234.45275,74.93466754446835,322.54974,-166.72026,234.454325,74.93484636669378,317.8307,-153.67015,-236.4536,0.4080998046875,3.1068330078125,2892.7537109375,372.9941520989304,3084.6694,1925.5253,935.7,440000,3021.51953125,378.4098307391075,3146.3596,986.94464,977.2666666666667
45,444999,2359.5666074752808,235.5644,74.76980406554507,319.77206,-199.11902,235.565925,74.77116289051548,319.26056,-255.99658,-237.46195,0.40334296875,3.071775390625,2980.5433238636365,317.25434304642414,3276.032,2011.9991,954.0909090909091,450000,3110.3205729166666,22.032661006825,3150.836,3069.8716,1000.0
46,454999,2412.9776396751404,236.673475,74.62522361775541,325.01178,-182.95763,236.675725,74.62159204948658,318.313,-179.98872,-238.48905,0.3992772705078125,3.05913125,2684.2096354166665,543.7073546495394,3186.1218,1649.9038,861.0,460000,2951.501041666667,337.09130810508896,3150.947,1840.3984,958.0666666666667
47,464999,2466.6268169879913,237.24565,75.03353117107045,323.956,-164.79745,237.25055,75.02591285682567,319.0512,-145.91747,-239.193075,0.3906616455078125,3.0331,2397.036358173077,695.7437359788776,3150.9395,1341.0845,760.9230769230769,470000,2563.918489583333,859.3602659342976,3150.8308,876.9146,816.0
48,474999,2520.277308702469,238.153425,74.94921213728668,323.0607,-201.84322,238.15805,74.94236718972788,318.14597,-228.77159,-239.938975,0.38118466796875,3.000713671875,2342.1319110576924,821.5879090564151,3201.313,316.1394,742.7692307692307,480000,2365.8434895833334,857.4575596883304,3178.5002,812.4838,754.8666666666667
49,484999,2573.7822847366333,238.83805,74.87656509215684,324.6964,-175.69397,238.840875,74.87726490731349,318.78625,-151.28455,-240.583175,0.395407861328125,3.014869921875,2375.271484375,1082.8126125263566,3124.6084,215.22177,765.2307692307693,490000,2950.83671875,513.2260872818788,3170.0732,252.14716,963.9333333333333
50,494999,2627.487120628357,239.393275,74.62159472967595,323.91318,-219.79446,239.399875,74.62407654370003,319.02594,-172.46991,-241.204625,0.3895394775390625,2.99496953125,2398.9503348214284,735.1609882001551,3168.6436,1202.2411,755.4285714285714,500000,2273.58671875,756.3218891450915,3162.6978,265.8357,723.4333333333333
51,504999,2681.084394931793,240.10405,74.1625592870149,324.65292,-160.9058,240.1093,74.1570118060322,320.08255,-231.69456,-241.8636,0.381343115234375,2.9525146484375,2701.0239701704545,744.0371141769256,3158.3103,782.63196,857.9090909090909,510000,3015.03125,335.92707541965115,3137.3318,1246.6157,973.5
52,514999,2734.8765256404877,240.7186,74.0794897390634,324.6962,-183.86133,240.721775,74.06873024428054,321.24274,-237.66559,-242.316825,0.3657689453125,2.90847265625,2302.6223493303573,710.480069088098,3128.4275,1197.2843,721.9285714285714,520000,3143.87421875,17.645328480578083,3178.1204,3108.0452,1000.0
53,524999,2788.390484571457,241.64705,73.9713755448687,325.04056,-257.01773,241.648375,73.9674360783176,322.74368,-219.53938,-243.343375,0.36425029296875,2.8828490234375,2669.0537109375,664.7594176341794,3152.7114,1233.6216,845.0,530000,3077.4822916666667,201.69127604666826,3150.1738,1998.0483,988.7666666666667
54,534999,2838.340915441513,242.7242,73.6214153626511,326.55682,-161.24254,242.7246,73.61660682210231,325.37296,-185.43834,-244.4175,0.3559671875,2.8473037109375,2389.175330528846,935.8370584669107,3140.125,172.09877,756.8461538461538,540000,266.86622721354166,14.54740309639347,294.1764,236.42949,137.0
55,544999,2892.014536857605,243.744625,73.11060114648217,327.85254,-174.62567,243.747225,73.10295753251027,325.50916,-254.26686,-245.48195,0.36134365234375,2.8346482421875,2369.6412259615386,981.3246149975042,3131.3074,273.19455,763.3076923076923,550000,3050.6346354166667,307.6926225959927,3163.139,1403.5764,981.4333333333333
56,554999,2945.1376650333405,244.706975,72.90472687007338,325.5935,-190.96027,244.7092,72.90206855775767,323.10736,-165.08496,-246.310725,0.352378857421875,2.807119140625,2797.983487215909,673.9145144061468,3159.4612,938.50964,897.0909090909091,560000,2543.95625,1117.415231684265,3177.0806,86.228165,810.0333333333333
57,564999,2998.15500164032,245.42545,72.76581889871096,323.70413,-144.84116,245.427,72.75796863574463,327.66132,-186.09535,-247.100325,0.342598193359375,2.7744712890625,2537.985576923077,733.443249338352,3268.127,1152.1023,795.3076923076923,570000,3151.109375,28.479171619726465,3206.5627,3087.5488,1000.0
58,574999,3051.3070363998413,246.269875,72.5469089624086,327.25467,-149.16682,246.27125,72.54596887491407,328.2345,-165.8113,-247.949225,0.342023974609375,2.748059375,2563.8575846354165,928.5894769308269,3179.413,269.70758,818.0833333333334,580000,3090.62734375,19.67072615456574,3121.101,3046.4905,1000.0
59,584999,3104.2395765781403,247.369825,71.80499704059599,326.27118,-224.18365,247.37295,71.79427553781707,327.63107,-159.0177,-249.060425,0.335399658203125,2.7098125,2799.8128551136365,690.7963783660394,3203.2239,1266.9062,894.2727272727273,590000,3055.77265625,26.572556919686896,3113.639,3011.0444,1000.0
60,594999,3157.167692899704,247.921675,71.65626560182996,326.20993,-179.6455,247.9236,71.64692038043226,327.86142,-162.0295,-249.56585,0.330524560546875,2.6845919921875,2242.21640625,779.1034163275972,3147.4355,1140.0293,697.9333333333333,600000,3137.9671875,33.069290811743556,3189.2588,3042.3594,997.2333333333333
61,604999,3210.2330915927887,248.375175,71.88314962492949,323.8052,-168.97882,248.376375,71.8773900472186,328.302,-154.151,-249.9085,0.318033740234375,2.6423482421875,2393.303485576923,708.1984185240743,3312.3784,1303.9027,732.6153846153846,610000,2372.868229166667,891.8440072867751,3226.9023,1271.6963,726.2333333333333
62,614999,3263.242501974106,249.289525,71.76299882251298,322.46118,-177.27461,249.29325,71.76054905029643,328.9535,-168.92268,-250.949875,0.312796142578125,2.6057111328125,2605.1271033653848,692.4128103956483,3221.7197,1209.0533,803.5384615384615,620000,3158.639583333333,101.28022182703458,3225.4277,2725.6216,986.2
63,624999,3316.2686426639557,249.943375,71.73219360928536,323.85178,-180.54385,249.9471,71.72759859356788,327.03162,-170.15298,-251.53465,0.308700439453125,2.5758142578125,2745.954012784091,478.0726694475718,3171.9438,1722.3069,849.4545454545455,630000,3119.9744791666667,14.229348156480441,3147.5784,3091.828,1000.0
64,634999,3369.183090686798,250.5567,71.59311978116334,323.4558,-179.89537,250.559575,71.58676413974862,327.60635,-179.8528,-252.1237,0.299833349609375,2.5330833984375,2896.9075520833335,419.52535183625474,3181.1748,1995.7826,906.3333333333334,640000,3148.2453125,10.761378501502685,3171.2917,3128.402,1000.0
65,644999,3421.9630255699158,251.14735,71.76006410253547,325.44672,-195.06732,251.149925,71.75695645719654,325.64603,-200.99893,-252.7321,0.296250048828125,2.4996298828125,3166.7876953125,50.35136891448434,3304.3853,3115.85,990.6,650000,3112.3736979166665,18.177348971315922,3141.877,3073.2893,1000.0
66,654999,3474.961688041687,251.774825,71.62715686106772,326.77777,-208.94415,251.777925,71.62041329118395,326.4399,-190.95058,-253.2172,0.28994326171875,2.4643572265625,2817.9360795454545,533.028738778348,3164.9712,1615.427,886.4545454545455,660000,3104.8658854166665,23.839970757724654,3141.021,3050.3442,1000.0
67,664999,3527.85578417778,252.52285,71.46340602014432,326.2418,-175.00926,252.526125,71.45582131639101,325.71036,-173.32649,-254.024025,0.2868927490234375,2.4457361328125,2387.0920758928573,572.9072163722749,3168.2502,1381.9735,738.7857142857143,670000,2862.78515625,400.0961759377363,3175.6116,2011.2438,897.2666666666667
68,674999,3580.9492840766907,252.9969,71.4809513087228,325.58307,-196.20732,252.9997,71.4714040718384,327.4492,-177.32141,-254.6214,0.2854236083984375,2.427898828125,2801.4066051136365,543.83708289089,3146.4924,1719.9487,882.6363636363636,680000,2476.7838541666665,955.9631094695374,3167.7307,759.8086,791.0666666666667
69,684999,3633.6416234970093,253.4616,71.30878206784912,326.98325,-195.74136,253.466075,71.3055453664019,324.91324,-274.2031,-255.037025,0.2811091552734375,2.410678515625,2701.824396306818,884.4671739630486,3136.0337,763.7491,863.3636363636364,690000,3044.52734375,19.567428991662396,3077.1992,2998.0825,1000.0
70,694999,3686.516777276993,253.60065,71.38290831844833,328.4111,-221.93123,253.6048,71.37543274825029,326.3121,-172.96135,-255.11535,0.269341162109375,2.379026953125,2837.9380326704545,588.8010738317777,3201.2798,1075.3632,902.0909090909091,700000,3119.1776041666667,15.072239784098944,3141.3167,3091.3088,1000.0
71,704999,3739.1789000034332,253.663875,71.39201636037464,327.09933,-189.94913,253.665375,71.38808864229382,326.593,-183.95929,-255.0859,0.27222666015625,2.368369140625,2306.766043526786,943.7321426881979,3118.6792,903.6059,735.2857142857143,710000,3067.219270833333,20.56564929657178,3107.87,3026.3445,1000.0
72,714999,3792.160873889923,253.905775,71.40102240164352,326.2384,-230.35275,253.907675,71.39136082188097,327.7193,-221.96155,-255.317225,0.2691509765625,2.349894140625,2995.942471590909,375.3973500899353,3185.8887,1815.5687,958.9090909090909,720000,3120.73671875,22.283705013183585,3151.3623,3058.2207,1000.0
73,724999,3845.0398802757263,254.376,71.18159031659802,326.96115,-187.36035,254.3785,71.17905028869099,326.7762,-197.08847,-255.8082,0.267339892578125,2.3281572265625,3109.2453125,33.96542647034629,3151.401,3042.8413,1000.0,730000,3119.8828125,14.997794434203485,3163.7617,3093.5256,1000.0
74,734999,3897.9628369808197,254.819625,71.00214926324414,326.34528,-176.51445,254.8229,70.99645061550612,327.1925,-182.49266,-256.1253,0.2620317138671875,2.3074896484375,2981.853515625,275.8021709486711,3140.5203,2227.628,949.4,740000,3089.9427083333335,195.36125724752424,3156.8877,2040.761,987.0666666666667
75,744999,3950.7924449443817,255.641,70.85086590861117,326.53787,-190.18097,255.64415,70.84761393300413,326.909,-190.6646,-256.9947,0.2556788818359375,2.28704765625,2978.714666193182,312.4853814762598,3145.9072,2198.7268,947.4545454545455,750000,3142.315364583333,16.38899787363716,3174.4082,3117.3745,1000.0
76,754999,4003.67605137825,256.376925,70.5572590170565,328.21185,-196.30553,256.38285,70.55070517011151,328.84235,-179.46959,-257.79555,0.250830517578125,2.261148828125,2849.3362926136365,516.8252298232142,3159.4304,1553.7318,892.8181818181819,760000,3124.3065104166667,11.665240682012131,3142.9612,3100.0874,1000.0
77,764999,4056.5304024219513,256.96405,70.6533679310477,327.48102,-178.87006,256.9679,70.64926043491184,328.87973,-220.65158,-258.322775,0.2538239990234375,2.245014453125,2971.365056818182,429.94599290862317,3277.802,1707.7085,937.0,770000,3114.496875,13.150004084481305,3145.926,3092.3445,998.4666666666667
78,774999,4109.532138824463,257.072075,70.97842489094838,326.85574,-257.55023,257.075875,70.97287369129138,329.01233,-229.22221,-258.3953,0.2531894287109375,2.2481701171875,2817.6312144886365,609.5003728837698,3160.2295,1193.8873,892.0,780000,3146.1390625,9.509044745196325,3164.468,3122.4658,1000.0
79,784999,4162.548029899597,257.391975,70.88124716735732,327.7933,-205.25891,257.396075,70.87698357012663,329.7555,-243.14716,-258.718425,0.2509480712890625,2.2431078125,2976.372265625,428.657001575852,3180.6592,1703.0122,928.3,790000,3147.8463541666665,10.596631859738892,3167.1978,3131.6057,1000.0
80,794999,4215.598753929138,258.086275,70.57391019349856,327.40857,-165.77617,258.0915,70.56598897485955,329.6037,-191.45818,-259.390025,0.248845263671875,2.2262431640625,3031.580255681818,354.95207743120375,3170.9172,1909.8903,960.8181818181819,800000,3137.76796875,13.789573143283237,3170.0505,3109.3806,1000.0
81,804999,4268.873483181,258.706375,70.21224394647987,325.21945,-176.90486,258.71015,70.20863194793074,327.1616,-236.05827,-260.165725,0.2466881103515625,2.2197849609375,3061.7927734375,255.25756599952135,3245.8933,2317.753,959.5,810000,2799.14921875,642.8419193964667,3193.366,1257.6476,876.5333333333333
82,814999,4321.858525514603,259.2726,69.83369673732015,325.74887,-190.3546,259.275875,69.82626439957961,326.7437,-199.31299,-260.638675,0.243276123046875,2.196653515625,3005.931818181818,257.4620338295267,3181.6296,2519.3188,942.0,820000,3159.8734375,16.291298682438324,3202.8428,3130.341,1000.0
83,824999,4374.760041952133,259.581,69.93720898062776,325.95016,-175.96915,259.58535,69.92949020263197,327.35922,-187.08049,-260.92995,0.24067353515625,2.1864224609375,2830.1862571022725,660.4257924042089,3228.7007,1335.7755,881.3636363636364,830000,3148.1119791666665,9.091286446802371,3165.64,3128.5671,1000.0
84,834999,4427.7755699157715,260.1366,69.82836959288109,325.77222,-235.32013,260.14215,69.82314515975344,328.2148,-199.26524,-261.4133,0.2396231201171875,2.1722169921875,2688.2000325520835,628.962770493347,3171.23,1129.6075,831.9166666666666,840000,3163.800260416667,12.64644167262739,3187.9062,3139.8545,1000.0
85,844999,4480.794637441635,260.50795,69.74280177910836,325.95297,-494.24698,260.514125,69.73324314844392,327.42245,-501.53406,-261.80725,0.2548126708984375,2.176399609375,2787.697265625,574.5217576384728,3191.8623,1354.1694,868.0833333333334,850000,3147.9986979166665,34.71834026910945,3310.636,3123.2183,999.7
86,854999,4533.701761960983,260.505075,69.81764533411307,326.23056,-146.57736,260.508975,69.81262636514974,331.89404,-188.26764,-261.79135,0.240516259765625,2.1539064453125,2357.797175480769,653.3999246544657,3147.4006,1247.2836,720.0769230769231,860000,3119.0973958333334,12.190686682745767,3151.3281,3099.2734,1000.0
87,864999,4586.977463006973,260.854925,69.75058709430337,323.98605,-265.7192,260.8577,69.74621996925711,324.09174,-228.19456,-262.1272,0.238293017578125,2.1340546875,2813.7180989583335,579.574287013034,3180.9292,1480.118,873.3333333333334,870000,2148.0807291666665,1415.1818728818332,3164.7444,37.440372,686.6
88,874999,4640.142353057861,261.24725,69.36433665796855,325.13358,-169.82724,261.2471,69.36117646061086,328.71826,-231.18225,-262.355275,0.245241455078125,2.125565234375,2161.8873697916665,1095.4282571974609,3200.531,44.712734,671.3333333333334,880000,3134.2302083333334,19.36707247091697,3166.962,3099.7144,1000.0
