Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
44,86999,430.1175482273102,69.7443359375,30.42920369480608,103.481155,-18.49235,0.03501846313476562,0.6857156982421875,494.5,9.526279441628825,500.0,478.0,494.5,88000,371.1333333333333,55.38877039090746,463.0,292.0,371.1333333333333
45,88999,440.3448522090912,70.9165625,30.730769393231924,103.68612,-18.382322,0.03343108367919922,0.6807728881835937,407.6,68.9393925397519,500.0,304.0,407.6,90000,428.9,59.077546584270635,500.0,323.0,428.9
46,90999,450.5666799545288,71.8800234375,31.18939723688164,104.42971,-18.387943,0.03223430633544922,0.6729423828125,441.6,71.80417706338538,500.0,344.0,441.6,92000,416.9,64.73914202718991,500.0,281.0,416.9
47,92999,460.7801685333252,72.3040078125,31.71920356818563,105.30922,-18.311361,0.031382993698120115,0.66102392578125,403.0,53.03206577156881,500.0,356.0,403.0,94000,452.3,36.94423937390871,500.0,367.0,452.3
48,94999,470.99272775650024,73.060859375,31.995434244591838,105.72561,-17.46744,0.03158438491821289,0.6555883178710937,500.0,0.0,500.0,500.0,500.0,96000,497.9,11.308844943597615,500.0,437.0,497.9
49,96999,481.23271584510803,73.666109375,31.862609356422773,106.1023,-17.635601,0.03046056365966797,0.6469013061523438,500.0,0.0,500.0,500.0,500.0,98000,500.0,0.0,500.0,500.0,500.0
50,98999,491.47243905067444,74.3570859375,31.857615847705866,106.83474,-16.08869,0.029719226837158202,0.6414899291992188,500.0,0.0,500.0,500.0,500.0,100000,498.3666666666667,8.795768969101706,500.0,451.0,498.3666666666667
51,100999,501.6899836063385,75.7373515625,31.82003201601155,106.814476,-17.165106,0.02870131492614746,0.6356224975585938,500.0,0.0,500.0,500.0,500.0,102000,500.0,0.0,500.0,500.0,500.0
52,102999,511.9114611148834,76.424703125,31.853423089206597,106.906395,-17.152088,0.028137460708618164,0.6240143432617188,485.25,25.54774941164094,500.0,441.0,485.25,104000,500.0,0.0,500.0,500.0,500.0
53,104999,522.1455433368683,77.3784609375,31.978090155604978,107.25483,-18.52246,0.02831447219848633,0.6162628784179688,500.0,0.0,500.0,500.0,500.0,106000,500.0,0.0,500.0,500.0,500.0
54,106999,532.3904011249542,77.7387890625,32.095404655495464,107.29458,-18.52968,0.028011234283447265,0.6146505126953125,500.0,0.0,500.0,500.0,500.0,108000,500.0,0.0,500.0,500.0,500.0
55,108999,542.636435508728,78.4806015625,31.89940144422776,107.54322,-18.769436,0.0282281494140625,0.6097865600585938,500.0,0.0,500.0,500.0,500.0,110000,500.0,0.0,500.0,500.0,500.0
56,110999,552.9054863452911,79.354078125,31.98505608092629,108.00726,-18.919369,0.027926193237304688,0.6070238647460937,500.0,0.0,500.0,500.0,500.0,112000,498.1666666666667,6.121455779950176,500.0,470.0,498.1666666666667
57,112999,563.1572725772858,80.3004765625,31.901539931482933,108.72287,-18.367672,0.026987659454345704,0.600644287109375,500.0,0.0,500.0,500.0,500.0,114000,500.0,0.0,500.0,500.0,500.0
58,114999,573.4788627624512,81.080671875,31.984784468556295,108.95901,-17.844725,0.02727626419067383,0.5984811401367187,500.0,0.0,500.0,500.0,500.0,116000,500.0,0.0,500.0,500.0,500.0
59,116999,583.7007322311401,81.2585390625,32.07085709799475,109.42266,-18.14737,0.02730388641357422,0.59702685546875,500.0,0.0,500.0,500.0,500.0,118000,367.06666666666666,25.363929235234828,443.0,331.0,367.06666666666666
60,118999,593.9657242298126,81.3994296875,32.181564986805725,109.51762,-21.84212,0.027422840118408204,0.6001439819335938,413.8,172.39999818735498,500.0,69.0,413.8,120000,500.0,0.0,500.0,500.0,500.0
61,120999,604.2513415813446,81.812765625,32.064895134710795,109.49739,-19.660774,0.042059417724609374,0.6225872802734375,396.0,180.13328398716322,500.0,84.0,396.0,122000,500.0,0.0,500.0,500.0,500.0
62,122999,614.5423791408539,82.18771875,31.884727927332232,109.52431,-19.335001,0.04082822036743164,0.6246112670898437,476.2,47.59999958967962,500.0,381.0,476.2,124000,422.8333333333333,37.762491034976314,500.0,374.0,422.8333333333333
63,124999,624.8036577701569,82.0028515625,32.03594270503055,109.81641,-18.757217,0.041338623046875,0.6239846801757812,474.25,25.945857087404146,500.0,444.0,474.25,126000,500.0,0.0,500.0,500.0,500.0
64,126999,635.0836107730865,82.3614921875,31.930047564950478,110.059204,-18.85662,0.038433650970458984,0.61865283203125,500.0,0.0,500.0,500.0,500.0,128000,500.0,0.0,500.0,500.0,500.0
65,128999,645.3373572826385,82.6796953125,31.993169192813642,110.26107,-19.870687,0.037448860168457034,0.6126227416992187,500.0,0.0,500.0,500.0,500.0,130000,438.93333333333334,63.4843443627377,500.0,330.0,438.93333333333334
66,130999,655.4635102748871,83.18284375,31.810858012634615,110.53082,-20.371418,0.04209433746337891,0.6079823608398438,390.6,181.46470903456682,500.0,33.0,390.6,132000,259.6,10.641428781437982,295.0,241.0,259.6
67,132999,665.6416344642639,82.8316484375,32.152064474929134,111.13278,-19.68899,0.045664077758789064,0.6102396240234375,356.0,80.62877898120497,500.0,278.0,356.0,134000,335.93333333333334,17.19677022728396,363.0,284.0,335.93333333333334
68,134999,675.9287264347076,83.3661328125,32.03465603842189,111.52694,-18.920822,0.04351197052001953,0.6083677978515625,456.75,46.332359102467464,500.0,390.0,456.75,136000,500.0,0.0,500.0,500.0,500.0
69,136999,686.2098207473755,84.01634375,31.81987586399419,112.02147,-19.83112,0.0455660629272461,0.6099226684570312,420.4,159.2000068702888,500.0,102.0,420.4,138000,500.0,0.0,500.0,500.0,500.0
70,138999,696.4836223125458,84.35534375,31.767737171539302,112.107025,-20.264479,0.046592247009277346,0.6254661254882813,500.0,0.0,500.0,500.0,500.0,140000,500.0,0.0,500.0,500.0,500.0
71,140999,706.7597143650055,84.6305625,31.768985465387466,112.3507,-20.465664,0.04301753997802735,0.6306788330078125,500.0,0.0,500.0,500.0,500.0,142000,500.0,0.0,500.0,500.0,500.0
72,142999,717.02103972435,85.257453125,31.60136073019641,112.362785,-19.065908,0.03926537322998047,0.617122314453125,500.0,0.0,500.0,500.0,500.0,144000,500.0,0.0,500.0,500.0,500.0
73,144999,727.3863286972046,85.0096640625,31.669666086019916,112.80006,-17.617046,0.03988107681274414,0.6225664672851563,500.0,0.0,500.0,500.0,500.0,146000,500.0,0.0,500.0,500.0,500.0
74,146999,737.6698842048645,85.483671875,31.477310280581474,113.02881,-17.895868,0.040907493591308595,0.6351892700195313,500.0,0.0,500.0,500.0,500.0,148000,500.0,0.0,500.0,500.0,500.0
75,148999,747.9491012096405,85.7703828125,31.428783582887835,112.98108,-18.519684,0.03757022094726563,0.6274696044921875,500.0,0.0,500.0,500.0,500.0,150000,500.0,0.0,500.0,500.0,500.0
76,150999,758.2156949043274,86.3149453125,31.20763628505049,113.00943,-17.716396,0.038505687713623046,0.637451171875,414.2,171.60000728438212,500.0,71.0,414.2,152000,500.0,0.0,500.0,500.0,500.0
77,152999,768.4954342842102,86.7152890625,31.1717540411187,113.3765,-17.372309,0.03745019149780274,0.6376552124023438,415.4,169.2000018469267,500.0,77.0,415.4,154000,500.0,0.0,500.0,500.0,500.0
78,154999,778.7821116447449,86.653453125,31.055565121246786,113.19022,-17.588053,0.03673428344726563,0.63495361328125,500.0,0.0,500.0,500.0,500.0,156000,500.0,0.0,500.0,500.0,500.0
79,156999,789.0625195503235,87.0206875,30.73790209171732,114.25915,-16.362894,0.03679589080810547,0.635901123046875,500.0,0.0,500.0,500.0,500.0,158000,500.0,0.0,500.0,500.0,500.0
80,158999,799.344554901123,87.312671875,30.655466478264525,115.30596,-16.290066,0.035501888275146484,0.6310375366210937,500.0,0.0,500.0,500.0,500.0,160000,500.0,0.0,500.0,500.0,500.0
81,160999,809.6748783588409,87.5752265625,30.67853891566546,115.61485,-16.090548,0.03729868316650391,0.61703076171875,398.5,175.80315696824104,500.0,94.0,398.5,162000,484.76666666666665,38.863595259038156,500.0,382.0,484.76666666666665
82,162999,819.9859380722046,87.38675,31.0486302032795,115.35371,-15.182504,0.036531280517578125,0.615939208984375,455.8,88.40000088376696,500.0,279.0,455.8,164000,489.06666666666666,32.17859808132055,500.0,348.0,489.06666666666666
83,164999,830.3026030063629,86.9022421875,31.162016141450156,115.56892,-17.226763,0.03591429138183594,0.6180107421875,500.0,0.0,500.0,500.0,500.0,166000,454.3666666666667,76.61700270936385,500.0,295.0,454.3666666666667
84,166999,840.6843841075897,86.8990390625,31.291574345181164,115.84894,-15.335728,0.03535912704467774,0.6212297973632812,500.0,0.0,500.0,500.0,500.0,168000,500.0,0.0,500.0,500.0,500.0
85,168999,850.9963486194611,87.164578125,30.87022129010416,117.18472,-14.928573,0.036460872650146484,0.6260326538085937,500.0,0.0,500.0,500.0,500.0,170000,500.0,0.0,500.0,500.0,500.0
86,170999,861.3057618141174,87.8776875,30.482543159979286,118.94564,-14.1247,0.039632190704345704,0.6325823974609375,406.8,186.40000670600847,500.0,34.0,406.8,172000,500.0,0.0,500.0,500.0,500.0
87,172999,871.6949942111969,88.612484375,30.439351586392245,119.568665,-15.705856,0.04238492965698242,0.638347412109375,500.0,0.0,500.0,500.0,500.0,174000,481.3333333333333,56.00377126438302,500.0,311.0,481.3333333333333
88,174999,882.0149521827698,88.892421875,30.510042404100325,119.82815,-14.524763,0.04219831848144531,0.6344530029296875,500.0,0.0,500.0,500.0,500.0,176000,500.0,0.0,500.0,500.0,500.0
89,176999,892.3352255821228,89.7473046875,30.243786551951462,119.64455,-14.260795,0.04030724334716797,0.6299501342773437,407.6,184.80000169101731,500.0,38.0,407.6,178000,466.1,75.97382704480098,500.0,282.0,466.1
90,178999,902.645959854126,90.1541171875,30.051726239935036,120.08997,-18.005238,0.041836746215820314,0.6372816162109375,408.0,184.0,500.0,40.0,408.0,180000,500.0,0.0,500.0,500.0,500.0
91,180999,913.0195002555847,90.645671875,30.121786135619516,120.40193,-19.02652,0.04230236053466797,0.6568493041992187,500.0,0.0,500.0,500.0,500.0,182000,500.0,0.0,500.0,500.0,500.0
92,182999,923.3260157108307,90.8740234375,30.297385406995108,120.84719,-19.495752,0.04097782135009766,0.659929443359375,500.0,0.0,500.0,500.0,500.0,184000,500.0,0.0,500.0,500.0,500.0
93,184999,933.6424765586853,91.3231875,30.3217774462514,121.672104,-16.366236,0.03789335250854492,0.6534248046875,500.0,0.0,500.0,500.0,500.0,186000,494.8333333333333,27.823356963320105,500.0,345.0,494.8333333333333
94,186999,943.9406862258911,91.532015625,30.441106049222324,122.13443,-13.393859,0.03825070190429687,0.6523527221679688,394.25,183.16437290040878,500.0,77.0,394.25,188000,500.0,0.0,500.0,500.0,500.0
95,188999,954.2586562633514,92.0005234375,30.324818630949796,123.26511,-14.157334,0.037517642974853514,0.65281982421875,403.4,193.20000161749482,500.0,17.0,403.4,190000,500.0,0.0,500.0,500.0,500.0
96,190999,964.5674827098846,92.2666640625,30.39804372817435,123.411125,-15.592869,0.034824291229248044,0.6576387329101563,500.0,0.0,500.0,500.0,500.0,192000,500.0,0.0,500.0,500.0,500.0
97,192999,974.8805394172668,93.0892109375,30.12198843868047,123.34634,-16.12882,0.03623530960083008,0.6662725219726563,404.6,190.80000163784067,500.0,23.0,404.6,194000,500.0,0.0,500.0,500.0,500.0
98,194999,985.1835663318634,93.5095234375,30.21749700090992,123.4939,-15.922823,0.04368433380126953,0.67741552734375,323.3333333333333,220.33735970854633,500.0,13.0,323.3333333333333,196000,500.0,0.0,500.0,500.0,500.0
99,196999,995.4860520362854,93.8590078125,30.139584643786982,124.68449,-17.510927,0.04913732147216797,0.7038737182617187,302.7142857142857,227.9904250809043,500.0,24.0,302.7142857142857,198000,500.0,0.0,500.0,500.0,500.0
100,198999,1005.7925741672516,94.4480625,29.890042238176914,125.36472,-18.362572,0.045977020263671876,0.7159886474609375,422.2,155.59999799164524,500.0,111.0,422.2,200000,500.0,0.0,500.0,500.0,500.0
