Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,22.56715679168701,-0.08410418520363165,0.18368977080940627,0.2577272,-1.4150345,0.002527594852676575,0.1140960253554406,-20.3,0.7810249920117619,-19.0,-21.0,932.6,10000,-20.7,0.45825758510374354,-20.0,-21.0,782.3
2,3749,55.7322313785553,-0.1582468017578125,0.3236839338961698,0.6596549,-1.4786679,0.0005794617176055908,0.07070919799804687,-20.363636363636363,0.8813963108855153,-18.0,-21.0,951.7272727272727,20000,-21.0,0.0,-21.0,-21.0,751.6
3,6249,89.431795835495,-0.1566826416015625,0.38260410462893135,1.0096763,-1.5836874,0.0004441833019256592,0.07220967407226563,-20.454545454545453,0.7820296125643419,-19.0,-21.0,900.9090909090909,30000,-20.4,0.6633250012026224,-19.0,-21.0,968.2
4,8749,123.22735261917114,-0.153032177734375,0.412196532548871,1.3704861,-1.4463583,0.0004455455303192139,0.07432537841796875,-20.0,0.9534625892455924,-18.0,-21.0,925.3636363636364,40000,-20.7,0.45825758510374354,-20.0,-21.0,918.8
5,11249,157.6540768146515,-0.09779769287109374,0.4079834561453212,1.494204,-1.2180603,0.0005410061359405518,0.08409168090820313,-20.272727272727273,0.7496555288679834,-19.0,-21.0,906.4545454545455,50000,-20.3,0.6403124162963396,-19.0,-21.0,897.2
6,13749,192.4618799686432,-0.1115065673828125,0.38666394813721966,1.9318136,-1.3543462,0.0005511708736419678,0.08763319091796876,-19.9,0.9433981435324424,-18.0,-21.0,963.6,60000,-19.3,1.2688576939168983,-18.0,-21.0,1049.0
7,16249,228.8952832221985,-0.07123818359375,0.4055636178758288,1.9158171,-1.5004864,0.000538583517074585,0.0854512939453125,-19.9,1.37477276398243,-17.0,-21.0,1009.1,70000,-16.8,1.7204651199259566,-14.0,-19.0,1591.9
8,18749,265.09361720085144,-0.006052507781982422,0.40349235321324556,1.9463857,-1.6584778,0.0005324957370758057,0.08520773315429687,-19.7,0.8999999682108556,-18.0,-21.0,973.2,80000,-14.6,1.8547237402340788,-11.0,-17.0,1948.3
9,21249,302.25170946121216,0.05083651733398437,0.42235612033308156,1.9176363,-1.4105349,0.0005353490829467773,0.084184130859375,-20.363636363636363,0.6428243434679997,-19.0,-21.0,951.0909090909091,90000,-16.6,2.059126065249015,-13.0,-21.0,2122.5
10,23749,341.2802965641022,0.14409481201171875,0.43982351751867477,2.2750535,-1.3929406,0.0005633171081542969,0.0863833251953125,-20.636363636363637,0.4810457113531928,-20.0,-21.0,928.3636363636364,100000,-14.7,2.4515301811076764,-11.0,-18.0,2336.6
11,26249,381.3286910057068,0.2223328125,0.4560442333518071,2.1271508,-1.2285687,0.0006156177520751954,0.09083171997070312,-19.666666666666668,1.3333333333333333,-17.0,-21.0,1086.888888888889,110000,-13.9,2.6248809787470155,-10.0,-19.0,2641.3
12,28749,421.66198682785034,0.3468279541015625,0.46113345940498884,2.2595317,-1.2235833,0.0006508694648742675,0.09288573608398437,-20.3,0.6403124162963396,-19.0,-21.0,959.8,120000,-11.4,2.059126065249015,-7.0,-14.0,2714.0
13,31249,462.4774603843689,0.459841259765625,0.4540985769391102,2.4731686,-1.2944902,0.000650218391418457,0.0914302734375,-19.9,1.135781736333126,-17.0,-21.0,1004.7,130000,-14.8,3.8678160000640625,-4.0,-18.0,2574.5
14,33749,501.4698443412781,0.50685751953125,0.45407188243059327,2.4839234,-1.3068361,0.0006442244052886963,0.09175040283203124,-19.8,0.9797958192460863,-18.0,-21.0,1024.5,140000,-15.4,2.009975162181834,-12.0,-19.0,2747.6
15,36249,542.6790218353271,0.5731775390625,0.44107883321394487,2.585801,-1.3439528,0.0005898430824279786,0.08721331176757813,-19.22222222222222,1.1331154370744565,-17.0,-21.0,1096.7777777777778,150000,-11.8,3.7894589435000685,-4.0,-16.0,2795.1
16,38749,582.7088718414307,0.6253630859375,0.44439665965585434,2.739596,-1.3092773,0.0005798793792724609,0.08598926391601562,-19.333333333333332,1.1547005842629277,-18.0,-21.0,1064.888888888889,160000,-13.5,2.3345235059857505,-9.0,-17.0,2666.2
17,41249,622.4051625728607,0.714749560546875,0.47069041087600777,2.918825,-1.3596401,0.000626507568359375,0.08862986450195312,-20.3,0.7810249920117619,-19.0,-21.0,1003.7,170000,-14.1,2.4677924894768126,-11.0,-19.0,2562.0
18,43749,663.266952753067,0.866417578125,0.4623831408532458,3.0405147,-1.1901404,0.0006178537845611573,0.088943798828125,-19.88888888888889,0.7370277271964274,-19.0,-21.0,1073.111111111111,180000,-14.3,2.7586228171702105,-9.0,-18.0,2737.5
19,46249,703.3034026622772,0.92614619140625,0.4605208657307913,3.001193,-1.2883853,0.0005719940185546874,0.08429569091796875,-20.09090909090909,0.8999540895254083,-18.0,-21.0,988.5454545454545,190000,-14.4,2.8000000272478376,-8.0,-17.0,2822.2
20,48749,744.9401173591614,0.9596953125,0.4884674644919429,3.1148987,-1.4327139,0.0006499683380126953,0.08993594970703125,-19.11111111111111,1.448711734998174,-17.0,-21.0,1086.4444444444443,200000,-13.8,1.600000011920929,-10.0,-16.0,2928.1
21,51249,786.3607432842255,0.98336025390625,0.521223840583091,3.204574,-1.4418983,0.0006946301460266113,0.0922597900390625,-19.8,1.1661903544359904,-17.0,-21.0,1006.2,210000,-12.0,3.03315017762062,-8.0,-17.0,2868.8
22,53749,826.5588448047638,1.05805302734375,0.5023849613733103,3.4518714,-1.3832759,0.0007154052734375,0.0943652099609375,-20.0,1.2649110640673518,-17.0,-21.0,1003.2,220000,-13.3,1.9519220905077408,-11.0,-17.0,2753.7
23,56249,868.0798001289368,1.129396875,0.4995547089424366,3.2890375,-1.5353155,0.0007169754028320312,0.09516907348632812,-19.77777777777778,0.9162457106442019,-18.0,-21.0,1068.3333333333333,230000,-13.7,2.3259406371212723,-10.0,-18.0,2999.2
24,58749,908.6125164031982,1.21649912109375,0.5096028056548061,3.3277106,-1.4246627,0.0006924471855163574,0.09647610473632813,-20.0,0.8944271909999159,-18.0,-21.0,1031.2,240000,-13.2,1.720465064494764,-10.0,-17.0,2760.2
25,61249,950.5651593208313,1.28298525390625,0.5198761543101516,3.5029364,-1.529243,0.0007142579078674317,0.09764490966796875,-19.11111111111111,1.5947444032542055,-16.0,-21.0,1114.5555555555557,250000,-12.5,3.3241540277189325,-7.0,-17.0,3109.8
26,63749,992.0962352752686,1.35314677734375,0.5419466999493008,3.5951543,-1.5943604,0.0007872003555297851,0.10096500244140626,-19.555555555555557,1.1653431242204884,-17.0,-21.0,1095.0,260000,-14.5,3.5846896657869842,-7.0,-20.0,2795.0
27,66249,1032.5780231952667,1.47374130859375,0.5586349198115103,3.7332385,-1.3578987,0.000830282211303711,0.10387996826171875,-18.25,0.9682458365518543,-17.0,-20.0,1247.25,270000,-14.6,2.576819626913851,-8.0,-17.0,2646.8
28,68749,1072.5811893939972,1.48516396484375,0.536241827771354,3.6676884,-1.419321,0.0007191795349121094,0.09751459350585938,-19.333333333333332,1.7638341473005577,-15.0,-21.0,1136.111111111111,280000,-13.6,3.2310989078930854,-8.0,-20.0,3087.7
29,71249,1113.809755563736,1.51200400390625,0.5491854319552504,4.014371,-1.385526,0.0007642473220825195,0.0998444580078125,-20.2,0.8717798105869238,-19.0,-21.0,1003.5,290000,-14.2,4.118251945239953,-4.0,-19.0,2755.6
30,73749,1155.4557745456696,1.57898505859375,0.5264694604375808,3.6581066,-1.3993927,0.0006404484748840332,0.09186243286132813,-20.0,0.9428090415820634,-18.0,-21.0,1075.7777777777778,300000,-13.6,2.4166092262895735,-10.0,-17.0,3066.5
31,76249,1198.2078654766083,1.57547421875,0.5163406728407975,3.7809837,-1.3795775,0.0005936963081359863,0.08727950439453125,-19.88888888888889,1.2862040774253267,-17.0,-21.0,1075.111111111111,310000,-14.3,3.257299588670278,-10.0,-18.0,3099.3
32,78749,1239.7965235710144,1.62457568359375,0.521006458205834,3.6656878,-1.2900985,0.0006041308403015136,0.08727546997070312,-19.333333333333332,1.0540925533894598,-18.0,-21.0,1157.111111111111,320000,-14.9,2.3430749353334583,-12.0,-18.0,2872.3
33,81249,1280.1317467689514,1.66596953125,0.5354693883130132,3.7324002,-1.4456444,0.0006299179077148437,0.08905714721679688,-19.0,2.179449471770337,-14.0,-21.0,1258.625,330000,-14.8,2.6381811627354383,-10.0,-19.0,2764.0
