Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,999,4.770281791687012,1.478468703078078,0.5127929017407521,2.6340172,0.018309655,0.03766398005060725,0.16117837503030374,23.96385542168675,13.576597335103822,87.0,9.0,23.96385542168675,2000,10.233333333333333,1.1160445762673732,12.0,8.0,10.233333333333333
2,2999,14.512507677078247,3.990026123046875,1.2532320520046856,7.1586094,0.0858592,0.02448560333251953,0.32805615234375,198.8,122.1227225990315,365.0,10.0,198.8,4000,320.46666666666664,53.046981927972745,500.0,233.0,320.46666666666664
3,4999,24.196551084518433,7.18871923828125,2.182229700293658,12.683213,-1.0526364,0.017708213806152343,0.3697984313964844,303.5,28.30047113859885,341.0,266.0,303.5,6000,314.56666666666666,52.61665363345842,500.0,246.0,314.56666666666666
4,6999,33.849050998687744,10.7561357421875,3.0494586801902237,18.338322,-1.8586005,0.02407093811035156,0.42459481811523436,298.42857142857144,38.17200702786944,381.0,260.0,298.42857142857144,8000,335.93333333333334,73.99141279004387,500.0,242.0,335.93333333333334
5,8999,43.48583483695984,14.259126953125,3.934015198996758,23.000229,-2.4988914,0.035077594757080076,0.51647412109375,254.125,48.46245324991297,326.0,185.0,254.125,10000,276.2,44.91577186801981,380.0,200.0,276.2
6,10999,53.16444683074951,17.709224609375,4.987179657632157,27.113014,-3.9171457,0.045263423919677734,0.5937334594726562,266.0,36.55914972440454,339.0,218.0,266.0,12000,302.0,69.40172908508836,500.0,198.0,302.0
7,12999,62.79529619216919,21.02978125,5.9488811973345035,31.157906,-4.8473806,0.05676758575439453,0.6335447387695312,355.1666666666667,65.87214128442943,484.0,291.0,355.1666666666667,14000,318.06666666666666,52.18105499125138,448.0,242.0,318.06666666666666
8,14999,72.33631753921509,23.990107421875,6.920794639165361,34.586067,-5.3805485,0.07718915557861328,0.651799072265625,280.57142857142856,32.92353661733285,325.0,237.0,280.57142857142856,16000,254.33333333333334,19.466780264187673,292.0,221.0,254.33333333333334
9,16999,81.8609619140625,26.787587890625,7.949517968877107,37.416225,-5.8164735,0.06759507751464844,0.6635936889648437,260.625,35.03190510092193,338.0,225.0,260.625,18000,243.6,17.72681511040078,299.0,215.0,243.6
10,18999,91.48092007637024,29.546015625,8.83837645936741,40.904804,-6.6287317,0.039139934539794925,0.6796262817382812,249.25,26.61179249881526,284.0,203.0,249.25,20000,290.06666666666666,46.53309474180715,408.0,129.0,290.06666666666666
11,20999,101.0121591091156,32.169958984375,9.733689080970278,45.37947,-7.385633,0.04810758972167969,0.69449560546875,217.22222222222223,83.4223222774736,344.0,48.0,217.22222222222223,22000,245.5,13.341039439763804,266.0,210.0,245.5
12,22999,110.67308282852173,34.710921875,10.648008176414967,49.34912,-9.226346,0.05146404266357422,0.70487353515625,201.8,73.65840180352815,310.0,107.0,201.8,24000,180.63333333333333,81.8875181270015,448.0,109.0,180.63333333333333
13,24999,120.19882726669312,36.6445703125,12.389236760188256,51.835823,-9.712435,0.050248779296875,0.7193109741210938,110.77777777777777,12.673487917970508,160.0,102.0,110.77777777777777,26000,110.13333333333334,3.8099287190281554,120.0,104.0,110.13333333333334
14,26999,129.64367818832397,38.55593359375,13.58549260700546,54.62944,-10.2167635,0.04920850372314453,0.6929232177734375,109.3157894736842,5.221944010083698,118.0,97.0,109.3157894736842,28000,109.63333333333334,3.7901923251107092,119.0,104.0,109.63333333333334
15,28999,139.080885887146,40.760546875,14.618330209876913,57.33135,-10.994548,0.047873260498046875,0.6765260009765625,107.94444444444444,5.9485967439940195,122.0,102.0,107.94444444444444,30000,113.4,3.450603576051949,122.0,108.0,113.4
