Epoch,PolicyUpdates,Time (second),AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LossPi,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,4999,29.363215923309326,7.841509708191638,6.188134248389834,44.94884,-9.933772,7.839242067163433,6.189996271062459,44.02484,-8.664255,-9.210215336134453,0.07222733609221844,0.6943525912213693,19.489327728060047,18.30416445756559,175.8101,5.123922,23.07621247113164,10000,38.95974934895833,1.0503979367850136,40.519077,36.878124,22.166666666666668
2,14999,84.49689626693726,42.43725625,25.245072786585506,124.58447,-22.570194,42.451653125,25.223856762993243,124.9983,-20.439299,-46.098603125,0.549887158203125,2.3393974609375,171.78844912190084,49.3318136795019,219.87086,38.518456,82.45454545454545,20000,216.69278971354166,1.3588249643018875,219.72415,214.89897,94.63333333333334
3,24999,139.874849319458,84.4504375,35.84828308301529,155.89854,-46.44552,84.464375,35.82268834132916,159.28934,-40.65956,-90.0890875,0.3941290283203125,3.0663658203125,206.49658203125,9.210582736508306,221.91566,176.86296,92.32407407407408,30000,179.917431640625,3.220302012557725,185.96811,174.23827,90.5
4,34999,195.67717003822327,105.317425,44.76329523169625,200.92174,-305.62054,105.321375,44.75360320689274,207.03926,-239.53593,-111.575225,0.54447421875,3.726458203125,186.43118552791262,54.162640502597284,361.95154,96.709335,96.07766990291262,40000,324.88157552083334,8.337925167195374,358.63312,307.4727,185.16666666666666
5,44999,251.30596327781677,126.8366,49.18737642932382,198.59535,-177.40196,126.834775,49.18563204839397,202.50517,-148.74518,-133.738225,0.738702783203125,4.782491796875,307.0941204202586,65.44884403367891,451.05664,41.067104,172.68965517241378,50000,281.6647135416667,17.857244605364887,364.6137,258.34918,122.76666666666667
6,54999,306.7282519340515,135.6553625,56.80410724586736,209.80138,-126.30464,135.65635,56.79935915131438,212.21895,-115.564514,-141.546775,0.661225927734375,4.418851953125,283.4721507352941,32.91174277518588,342.68094,149.44087,118.32941176470588,60000,314.9589518229167,45.746843584193506,378.6791,163.86238,124.16666666666667
7,64999,362.99630784988403,135.1455125,58.76410128641465,208.12663,-126.07192,135.1526125,58.74985276577296,216.24016,-108.088684,-140.31825,0.5467201171875,4.02232890625,340.66856971153845,199.6329022808538,1088.8346,169.07533,192.59615384615384,70000,327.98919270833335,9.792074598107178,374.51175,315.96475,168.53333333333333
8,74999,424.9275321960449,136.7612125,56.100985731090326,208.92297,-116.40697,136.7717625,56.09495342720234,215.51059,-116.6015,-141.684175,0.49356416015625,3.83102890625,470.2741394042969,249.5085090608134,1244.9081,222.17535,291.90625,80000,583.7254557291667,259.60876012440974,1051.2878,385.49957,440.0
9,84999,482.7429430484772,140.8046625,53.74939999665113,204.7838,-119.2468,140.8105,53.728485926927064,204.34569,-119.155304,-145.452925,0.419107080078125,3.4420953125,409.9640715843023,134.67710091781717,991.5497,265.58878,249.09302325581396,90000,350.7853190104167,14.64798485411759,372.73285,297.93658,172.96666666666667
10,94999,540.5315382480621,140.314525,53.82437737679833,205.29572,-114.61268,140.3124375,53.815219036997334,204.72311,-103.898445,-144.363275,0.3666365234375,3.2017185546875,307.23093516791045,36.296110662903416,412.42703,246.38269,149.13432835820896,100000,290.19830729166665,12.173801061774693,317.5637,257.0853,138.46666666666667
11,104999,598.8437874317169,136.705275,54.17725906688156,200.52888,-104.77595,136.7050375,54.17238226255146,200.50815,-100.10055,-140.2983,0.302322900390625,2.889684765625,269.9972132240854,17.07045233694189,309.45804,226.91808,122.09756097560975,110000,261.822802734375,3.4271780694700955,273.6565,255.08615,116.86666666666666
12,114999,658.7065563201904,131.4301375,53.7748565781444,197.91353,-100.81596,131.4265625,53.77425592232774,194.91594,-98.599785,-134.4623375,0.26996728515625,2.7244931640625,279.2503576144366,53.12007226524441,491.05804,128.55661,139.28169014084506,120000,426.7743815104167,77.9768862655253,596.01556,292.3308,234.96666666666667
13,124999,721.9685435295105,126.85095,52.36460063821742,196.30952,-106.407265,126.850975,52.36643199607932,193.33434,-96.81028,-129.474425,0.236405224609375,2.5480384765625,333.0214170258621,116.29639415348804,748.21533,40.27094,172.05172413793105,130000,573.2292317708333,402.073998164517,1028.3804,44.753902,494.6333333333333
14,134999,780.9934883117676,125.16005,50.85470283071174,192.62488,-122.66535,125.1524125,50.86492308064567,191.97652,-124.49092,-127.6158,0.263895166015625,2.5433130859375,369.2817214439655,115.58237098605748,723.5669,51.571247,173.94827586206895,140000,318.61871744791665,18.319529900662026,378.39517,295.59836,140.4
15,144999,840.2476098537445,122.9600625,50.59229387960186,194.7272,-150.66353,122.95545,50.60125887762082,190.66312,-137.61478,-125.4120625,0.2241010009765625,2.35495625,334.9351862980769,28.957607443401706,411.92096,267.78534,153.03076923076924,150000,328.61630859375,15.093491737783596,366.27682,313.04852,150.46666666666667
16,154999,899.86146235466,121.7687125,50.43528130188231,188.98302,-144.97694,121.764725,50.44714065236998,185.20876,-132.6138,-123.9730125,0.19687750244140625,2.236425390625,351.1067810058594,30.30655245292726,465.40747,302.59525,156.390625,160000,407.1861328125,14.402101942584052,446.81094,387.1225,167.8
17,164999,959.2002515792847,121.0131375,50.243202525316796,184.3342,-143.7636,121.010825,50.26059689259569,184.49603,-148.00217,-123.14775,0.1867333251953125,2.211175390625,410.0425384004237,29.42399335684331,489.47574,348.5286,170.03389830508473,170000,437.60693359375,8.305541221013735,460.51392,424.90457,182.0
18,174999,1018.5468871593475,121.8787125,51.05950841909859,192.28464,-131.74448,121.8783375,51.07936961239831,190.21129,-121.22572,-123.9165125,0.1789835693359375,2.1429689453125,404.31006659836066,32.672161832536815,503.53934,331.8354,162.7704918032787,180000,446.0066731770833,3.5317592737484715,451.8205,437.2796,184.36666666666667
19,184999,1088.369426727295,123.1005625,51.23409021345065,196.62363,-123.13577,123.10315,51.256464958090895,197.00375,-112.48178,-125.19675,0.1784811767578125,2.15730703125,440.77891322544644,52.57707458884936,568.1604,344.25516,180.25,190000,482.7163411458333,35.3245001733924,524.864,378.02496,202.66666666666666
