Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,21.872410774230957,-0.08360200122989016,0.20854788107703034,0.42228496,-1.3651642,0.00306159673069266,0.08701408758843011,-20.4,0.9165151702074871,-18.0,-21.0,928.7,10000,-20.9,0.29999998609224926,-20.0,-21.0,849.8
2,3749,52.599724769592285,-0.11170352783203125,0.32884313156242334,0.8078779,-1.6228788,0.0008550477027893066,0.06801970825195312,-20.545454545454547,0.6555548284539996,-19.0,-21.0,903.4545454545455,20000,-20.6,0.6633249652596706,-19.0,-21.0,872.4
3,6249,83.79732322692871,-0.145650146484375,0.3748981469752401,0.9994092,-1.6914544,0.0006447306632995605,0.07382451171875,-20.363636363636363,0.6428243434679997,-19.0,-21.0,946.0909090909091,30000,-20.9,0.29999998609224926,-20.0,-21.0,777.2
4,8749,117.23386645317078,-0.19010040283203125,0.3928246505181256,1.1044059,-1.3510317,0.0005383097171783448,0.07316676635742188,-20.454545454545453,0.7820296125643419,-19.0,-21.0,895.1818181818181,40000,-18.8,0.9797958679130776,-17.0,-20.0,1230.9
5,11249,150.81133699417114,-0.17807572021484375,0.3634101249900895,1.2873018,-1.2594575,0.0006007709503173828,0.081172216796875,-20.363636363636363,0.7713892132855156,-19.0,-21.0,952.6363636363636,50000,-18.8,1.1661903135475398,-17.0,-21.0,1210.5
6,13749,185.07700371742249,-0.17881614990234376,0.3488287636472317,1.3551548,-1.5065275,0.0005753726482391358,0.082710986328125,-20.1,0.9433981435324424,-18.0,-21.0,956.6,60000,-16.5,1.6881943016134133,-14.0,-19.0,1531.4
7,16249,220.96075797080994,-0.1058646240234375,0.36309605494577807,1.6157112,-1.4321687,0.000528321647644043,0.07767857055664062,-20.1,0.9433980929878051,-18.0,-21.0,971.0,70000,-16.1,1.3747726946128322,-13.0,-18.0,1926.1
8,18749,256.93572759628296,-0.08278973999023438,0.3794310315654793,1.7703981,-1.4413377,0.0005106503486633301,0.07568139038085937,-20.363636363636363,0.7713892132855156,-19.0,-21.0,939.9090909090909,80000,-18.0,1.2649110640673518,-16.0,-20.0,2044.4
9,21249,290.9976336956024,-0.01723007354736328,0.4060567899927531,1.933133,-1.3307301,0.0005057196617126464,0.0750804443359375,-20.1,0.7000000408717553,-19.0,-21.0,1000.1,90000,-16.7,2.002498496599145,-12.0,-20.0,1951.3
10,23749,326.15215396881104,-0.014476531982421876,0.4400558852338033,1.9788007,-1.355851,0.0005258317470550537,0.07543529052734375,-20.3,0.7810249920117619,-19.0,-21.0,956.0,100000,-17.7,2.051828415684925,-14.0,-20.0,2087.1
11,26249,362.0054860115051,0.036093310546875,0.40990114090168134,2.110563,-1.1948622,0.0005177725791931152,0.07576220703125,-19.8,1.2489995385956352,-18.0,-21.0,1031.3,110000,-15.9,1.135781694349957,-14.0,-18.0,2045.0
12,28749,399.58167552948,0.062111456298828124,0.3971279336726705,2.0725563,-1.1982499,0.0005212134838104249,0.075623095703125,-19.7,0.8999999682108556,-18.0,-21.0,1002.4,120000,-15.3,2.1470910198247557,-10.0,-18.0,2328.1
