Epoch,PolicyUpdates,Time (second),AverageQ1Vals,StdQ1Vals,MaxQ1Vals,MinQ1Vals,AverageQ2Vals,StdQ2Vals,MaxQ2Vals,MinQ2Vals,LossPi,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
11,104999,507.1802718639374,130.6372875,50.413633076777955,199.57753,-102.62778,130.644225,50.43004858216974,199.25076,-84.07687,-133.753825,0.49273056640625,3.82025078125,417.4835574127907,112.70066728718488,699.80457,269.43845,228.95348837209303,110000,529.1528971354167,135.3607910364002,855.77997,334.90347,331.2
12,114999,556.0457987785339,129.344825,49.267104643971116,213.6195,-112.74372,129.3578625,49.280379462824754,211.41194,-116.554276,-132.0788,0.43095546875,3.57295390625,389.96403952205884,111.27603242458306,731.83765,205.8609,199.88235294117646,120000,281.02923177083335,4.6176994921995975,288.39526,270.38705,119.43333333333334
13,124999,606.5755226612091,129.8482125,50.60731172469053,225.49188,-135.25507,129.8752375,50.61766292510946,224.07654,-103.369896,-132.5096375,0.4121388671875,3.4962015625,377.84111328125,95.57164088612619,621.06354,200.88911,166.4,130000,518.0496744791667,169.53441759713573,682.50946,162.73918,209.96666666666667
14,134999,657.1900672912598,132.9449,53.16785118847667,226.55177,-112.207825,132.961425,53.18480610099091,230.55247,-111.681526,-135.570875,0.383705126953125,3.40574375,393.64666748046875,76.84178652432543,715.64276,316.43918,156.78125,140000,422.42294921875,40.80253515408081,604.8154,371.6442,155.23333333333332
15,144999,708.4256160259247,137.7860625,55.56970397617752,251.46393,-94.13729,137.80285,55.579220937325125,254.58632,-101.19479,-140.2370375,0.4125056640625,3.60167890625,466.25125294811323,312.4875846590353,1528.121,56.606606,187.39622641509433,150000,463.0651041666667,142.12591981525867,1008.38995,315.7659,166.0
16,154999,758.7508907318115,142.318875,56.74838499904645,244.80438,-99.912025,142.3331875,56.76596691680676,244.65753,-128.9637,-144.7727375,0.439797265625,3.702389453125,662.0038597470239,249.910900789328,1287.0208,254.20268,235.66666666666666,160000,440.0322591145833,23.200191663629994,504.66467,414.9883,162.9
17,164999,811.6643595695496,145.112675,57.31427047428939,243.0372,-104.835724,145.1259625,57.33625205748977,244.63048,-106.7412,-147.4869,0.4595845703125,3.672926953125,779.360595703125,436.1253045284119,2198.8032,156.39856,312.03125,170000,695.8322265625,157.94457756863113,1089.3801,473.318,266.23333333333335
18,174999,864.0984704494476,149.3368875,57.759497920255505,239.47931,-138.12854,149.3493375,57.76031682738591,237.73634,-95.87282,-151.641025,0.46154140625,3.67688046875,725.9038461538462,175.342796127603,1079.792,309.32428,260.53846153846155,180000,668.5367838541666,53.60519010552989,934.5185,614.22675,237.16666666666666
19,184999,917.7158827781677,151.9908,58.15310137903223,239.44633,-122.10833,152.000625,58.163376793305254,241.69331,-151.428,-154.30375,0.44984814453125,3.621191015625,720.400641025641,230.98443170981827,1705.7086,484.22513,256.15384615384613,190000,978.5264973958333,167.89631597109766,1539.4137,760.07043,307.2
20,194999,970.618462562561,155.189025,58.914334418713416,242.0281,-105.12299,155.2005875,58.92845153234556,243.16489,-106.95125,-157.328975,0.430146142578125,3.593341015625,825.7725497159091,289.1142036069358,1738.9005,485.29718,296.57575757575756,200000,847.0947916666667,236.74677928115517,1197.5194,559.36005,280.3333333333333
21,204999,1027.5421817302704,159.2390625,60.02943944432598,245.85637,-127.43744,159.24815,60.04175213965695,248.50227,-118.17658,-161.43315,0.423445703125,3.63286171875,996.9293094758065,375.3999802361347,2087.8484,382.05545,328.93548387096774,210000,1166.93359375,641.2731347353741,3068.6782,607.7794,389.73333333333335
22,214999,1083.8288180828094,164.945325,61.29512541793189,251.59644,-105.61741,164.951225,61.30597687012254,251.94052,-92.24953,-167.1847,0.4223365234375,3.639337109375,1466.43349609375,608.3380844563326,2926.297,562.9109,488.7,220000,1827.9102864583333,744.5741959894482,3029.6448,592.8033,569.8
23,224999,1139.9635140895844,171.3624625,62.588184188391345,258.80774,-139.54521,171.3701125,62.60298395444102,259.61145,-138.63739,-173.665125,0.455748681640625,3.67169453125,1472.519839638158,570.1317022361911,2666.073,803.88776,515.2105263157895,230000,944.2483072916667,437.38724261231033,2399.365,641.12604,351.3333333333333
24,234999,1193.8213157653809,177.05525,64.28310197866932,269.46964,-144.1279,177.067675,64.30530615742374,266.5692,-142.17342,-179.2771,0.449285498046875,3.683809375,1460.9494850852273,568.8865320638522,2755.2217,300.1672,469.6818181818182,240000,1106.8651041666667,201.0600863755244,1679.2821,903.482,356.03333333333336
25,244999,1247.3534371852875,182.5045625,66.34112751529024,274.97482,-150.9303,182.5162625,66.35716389358424,268.90588,-155.36505,-184.8156875,0.452808251953125,3.6809609375,1386.55859375,671.5403124938575,3237.817,300.08798,439.04347826086956,250000,1365.733984375,124.12692177095722,1567.9587,1035.3591,403.5
26,254999,1299.7394151687622,185.88525,68.38785272254131,278.39273,-138.09383,185.89635,68.4060260503415,274.94562,-136.36307,-188.094875,0.455741015625,3.70985703125,592.2275390625,402.5002732918327,1751.6036,131.58469,197.86,260000,765.4146484375,292.4864811690733,972.3259,41.5565,236.83333333333334
27,264999,1356.4699203968048,187.9029125,69.42190720514671,280.0039,-131.72319,187.911825,69.44178281121532,281.4595,-118.67889,-190.071125,0.492699365234375,3.797298046875,851.5267118566177,724.9471380322682,2917.8613,43.184982,294.55882352941177,270000,1850.6783854166667,777.8538423122945,2965.401,771.97754,656.9333333333333
28,274999,1412.9383754730225,191.4502875,69.94945889712086,285.39517,-173.27972,191.4595625,69.9816347336928,284.8948,-203.07433,-193.6709,0.490299560546875,3.814023046875,2051.4256417410716,788.4991620613357,3082.9592,853.22626,707.1428571428571,280000,2702.15703125,103.53108933230314,2908.713,2528.49,1000.0
29,284999,1469.3162996768951,194.74525,70.57294382410302,285.87222,-125.4328,194.7561875,70.60192915211312,285.76105,-115.80438,-196.8783125,0.470267236328125,3.7350875,2006.4063802083333,911.0949456560496,3129.5374,741.3195,663.3333333333334,290000,2968.461979166667,253.02317910947735,3085.9072,1699.6844,987.1
30,294999,1525.4394664764404,197.8826625,71.1430193342959,288.2783,-138.97908,197.894025,71.16800123651078,289.40286,-161.16714,-200.116875,0.45342001953125,3.65303359375,2451.025390625,843.7338640432381,3117.9614,804.1099,807.0833333333334,300000,3044.7536458333334,46.40821474516482,3147.9014,2867.4146,997.1333333333333
31,304999,1581.5108706951141,201.0093625,71.72218624665592,289.62613,-341.3659,201.0225375,71.746534411078,289.84683,-296.1209,-203.21115,0.45216552734375,3.59643828125,1478.1929154829545,992.6756313574485,3117.5652,260.6125,480.72727272727275,310000,3165.8005208333334,14.0804231845954,3197.301,3132.6404,1000.0
32,314999,1637.618486881256,203.9505625,72.33288049013395,288.9693,-182.26436,203.9631125,72.351458865734,292.12866,-187.47392,-206.123125,0.435065771484375,3.536638671875,2226.890324519231,994.3639637012658,3087.9248,613.85675,728.0,320000,2861.725,148.87533935029893,2985.0837,2161.3855,983.5666666666667
33,324999,1693.7865235805511,206.6061875,72.62554922339659,290.9289,-170.14038,206.62075,72.64623321274132,292.64005,-163.4078,-208.767925,0.429419189453125,3.479346484375,1852.4781494140625,966.2467658419355,3067.5095,714.5997,605.125,330000,2880.2752604166667,369.1224390361551,3034.095,902.34644,976.7333333333333
34,334999,1746.6519539356232,209.10655,72.95712165374947,293.748,-195.03256,209.1178625,72.98070703960055,296.53412,-361.50128,-211.25085,0.419522802734375,3.414264453125,2434.075420673077,817.4056520479902,3091.0833,912.5907,799.0,340000,958.3917317708333,82.05976290180224,1195.855,862.6761,295.53333333333336
35,344999,1802.7372760772705,211.600575,73.58718366672284,295.73907,-180.90503,211.61305,73.61471048642385,296.43576,-181.09236,-213.71465,0.403149609375,3.341644140625,2303.1924579326924,843.3928275355805,3092.0469,900.7217,753.8461538461538,350000,2901.3,21.122719304893803,2959.2856,2859.5176,1000.0
36,354999,1859.0360925197601,214.084525,73.58659932351814,297.28488,-173.40182,214.09935,73.6033559017522,298.6727,-279.74283,-216.104525,0.389492626953125,3.281253125,2697.7711292613635,656.4667823764096,3150.8208,988.31506,894.4545454545455,360000,2863.065364583333,25.75939351317625,2914.6047,2811.7383,1000.0
37,364999,1915.3794162273407,216.19375,73.68875897991498,297.99988,-187.66705,216.210475,73.70977140108359,299.47855,-198.72675,-218.2921,0.3812280517578125,3.2230390625,2596.99951171875,626.7577283129423,3024.4233,1192.19,870.25,370000,2819.9393229166667,456.6002628120137,3128.9932,1450.5096,915.0333333333333
38,374999,1971.781735420227,218.351225,73.57741229480689,299.42023,-211.45479,218.366425,73.59164626504833,299.97342,-197.75073,-220.36295,0.3640097412109375,3.13814453125,2592.4943033854165,711.9349806454707,3134.4575,927.1244,827.8333333333334,380000,3039.401302083333,391.4748182620861,3139.1677,932.45215,977.6333333333333
39,384999,2027.9220061302185,220.32205,73.93092451741694,301.12927,-188.69977,220.33765,73.94551237228666,301.4831,-197.82411,-222.3118,0.365815234375,3.1218486328125,2968.187322443182,399.2385508120996,3165.8562,1761.9934,943.2727272727273,390000,3125.8809895833333,11.934358225308976,3150.448,3101.6367,1000.0
40,394999,2084.3144500255585,222.595375,74.23581345954256,302.6735,-205.9126,222.609375,74.24331619748676,302.13547,-180.04298,-224.600575,0.35832763671875,3.094583984375,2445.84326171875,988.8719162089025,3159.724,1032.1743,771.8333333333334,400000,2688.6330729166666,479.3619891758906,3250.761,1941.4062,816.7
41,404999,2140.6921832561493,224.919375,74.47972878575753,306.29288,-174.26503,224.9347,74.49440515904533,303.88098,-171.1131,-226.9635,0.354544580078125,3.0596185546875,2765.970703125,767.1457380011528,3224.0398,1055.3616,865.3333333333334,410000,3040.2981770833335,515.5366298010905,3293.906,980.6555,957.2
42,414999,2196.889843940735,226.95855,74.89676895567659,306.53885,-158.53404,226.973775,74.90854156903603,304.64444,-188.52155,-228.8385,0.343314111328125,3.008287109375,2677.0472005208335,856.3619756465915,3222.4216,1138.1805,839.3333333333334,420000,3173.9796875,24.160491757809208,3222.2278,3134.4832,1000.0
43,424999,2248.1788737773895,228.4393,75.5062937774064,308.0377,-211.64856,228.452325,75.52177169531976,306.7473,-201.39056,-230.317325,0.3466392822265625,3.0215990234375,982.4060609879032,1119.168470122407,3186.315,285.95297,328.1290322580645,430000,306.54261067708336,23.650884188898026,389.74954,280.3928,125.36666666666666
44,434999,2304.6911282539368,228.623825,76.23324209293476,311.24765,-285.41995,228.639425,76.24539592657382,308.96515,-259.90976,-230.42045,0.3729530517578125,3.156646484375,1045.2034737723213,1223.9418170111564,3194.2998,257.32993,349.5,440000,3097.797395833333,367.03907603051385,3230.4585,1128.9949,979.2333333333333
45,444999,2361.3654174804688,230.099025,76.62623571597393,314.81207,-179.6966,230.113,76.63187587420786,313.28726,-182.11095,-231.867025,0.378464599609375,3.196119140625,3158.6365234375,24.40672414712286,3196.3667,3109.3306,1000.0,450000,3143.0666666666666,8.94254847216851,3161.412,3125.3687,1000.0
46,454999,2417.776456594467,232.05645,76.81808641199024,313.71503,-191.1193,232.070825,76.8226346853582,311.18262,-204.95969,-233.9085,0.365601708984375,3.1425048828125,3178.2171875,19.760792393414416,3208.1045,3149.5688,1000.0,460000,3172.542447916667,8.386935195060579,3192.825,3154.772,1000.0
47,464999,2473.064529657364,234.3268,76.83984122836277,314.19516,-179.38199,234.3409,76.84146797140201,314.17703,-244.69183,-236.248575,0.35816181640625,3.094507421875,3176.8005859375,18.201884346132957,3213.598,3151.7332,1000.0,470000,2264.9044270833333,876.6019240985804,3142.9504,974.1716,734.9
48,474999,2527.9666936397552,236.536325,76.75161496672236,318.12317,-198.57127,236.54925,76.75448390810793,313.0846,-215.9738,-238.37625,0.36704140625,3.0592751953125,2749.65625,875.1446633661099,3180.1973,554.361,875.7272727272727,480000,3008.7830729166667,444.91411156162116,3170.9612,994.85736,964.0666666666667
49,484999,2583.1911714076996,238.5493,76.6056577545027,316.86996,-205.3651,238.56365,76.61531178556933,313.973,-205.84456,-240.3474,0.3741953857421875,3.0255107421875,3157.871875,16.001164966134105,3185.5884,3134.5576,1000.0,490000,3132.9278645833333,8.889071975517888,3166.7297,3121.294,1000.0
50,494999,2639.4291441440582,239.891625,76.83294605831537,316.5533,-209.75287,239.908575,76.84422164353023,315.02475,-215.29585,-241.73705,0.3663674560546875,2.9946046875,3181.95234375,15.121994955868505,3207.754,3159.8096,1000.0,500000,3169.6364583333334,3.4620461507329288,3177.5872,3161.945,1000.0
51,504999,2695.602605342865,241.6682,76.91566030399791,317.13947,-202.89638,241.6872,76.92352306024472,318.50354,-192.76097,-243.561525,0.35855263671875,2.9623978515625,3166.43828125,33.07878999685826,3197.5251,3072.4631,1000.0,510000,3063.72890625,522.4907654686349,3255.4304,268.04822,971.2666666666667
52,514999,2751.879875898361,243.25145,76.90906058456312,318.98895,-215.01167,243.2708,76.91457599181055,320.09882,-206.83603,-244.99075,0.3516693359375,2.9302927734375,3019.0308948863635,353.1341330275097,3213.3828,1920.1683,962.6363636363636,520000,2639.49375,780.9332451197946,3163.485,926.9769,839.8666666666667
53,524999,2808.1570847034454,244.534,77.08081992298733,320.3802,-205.747,244.5525,77.07381656567942,317.93958,-194.38567,-246.3704,0.342095361328125,2.88861484375,2900.2038352272725,584.8104393733066,3205.5903,1314.5742,913.6363636363636,530000,3196.371875,13.53529878322018,3233.4868,3177.5854,1000.0
54,534999,2864.1799960136414,246.04475,77.11216246481484,319.587,-225.47672,246.0628,77.10997341459793,321.48947,-219.71259,-247.82875,0.3328468994140625,2.833375390625,2893.9236328125,540.6762201169939,3215.175,1424.7244,916.9,540000,3147.8971354166665,89.9694045217595,3228.5967,2704.7732,993.1666666666666
55,544999,2920.253239631653,247.2879,77.08738677630731,322.8295,-228.3542,247.30265,77.09193991592117,322.7816,-227.07986,-249.07655,0.3258599365234375,2.77843515625,3113.315340909091,233.9614503016955,3224.0522,2377.8538,974.9090909090909,550000,3122.547916666667,101.71920602816363,3181.8284,2585.48,993.3666666666667
56,554999,2976.445225715637,248.016925,77.5534860596221,323.35004,-206.69716,248.03445,77.55904331539939,323.4521,-215.10315,-249.69895,0.3275128173828125,2.753984375,3012.6686789772725,328.6776882103084,3207.9116,2197.5752,934.0,560000,3204.2421875,3.8267369666825126,3209.7375,3193.6765,1000.0
57,564999,3032.532589197159,249.104025,77.54096207811713,322.77075,-234.97424,249.120975,77.54215111795648,322.78473,-198.46407,-250.735325,0.3117094970703125,2.6966146484375,3054.537109375,391.59283701314047,3291.7773,1913.2631,943.6,570000,3195.03125,180.6521634707613,3400.5435,2319.2825,982.2333333333333
58,574999,3088.630317926407,249.972325,77.22592310875928,325.06683,-235.26382,249.988925,77.22299398495244,323.102,-219.60973,-251.6533,0.297466943359375,2.637923828125,3061.8998579545455,283.7747085757868,3210.504,2301.1228,948.8181818181819,580000,3225.180208333333,4.602563381528774,3234.724,3217.9507,1000.0
59,584999,3144.9048714637756,250.76545,77.1737468314193,323.84436,-249.612,250.780775,77.16918037662445,324.09952,-221.44992,-252.53195,0.295867822265625,2.5989158203125,3188.6365234375,19.46955882148142,3223.3684,3158.4712,1000.0,590000,3198.7403645833333,15.710915874135623,3226.433,3141.1604,1000.0
60,594999,3201.3265433311462,251.90015,77.08015827695219,325.15762,-217.57878,251.91545,77.07441079891561,324.51758,-253.86044,-253.5478,0.2812111328125,2.5489109375,3081.9763671875,259.74574106229346,3348.1074,2530.453,948.7,600000,3222.26015625,19.814709721673104,3257.2039,3170.6572,1000.0
61,604999,3257.632640361786,252.701675,77.26582685767363,325.3553,-186.57343,252.716725,77.2610535781127,324.43958,-211.94029,-254.357225,0.2785203125,2.5320751953125,3000.9651988636365,438.0148918182411,3247.3596,1936.7665,933.7272727272727,610000,3227.57265625,5.0521170934224235,3237.3542,3217.9185,1000.0
62,614999,3313.9270811080933,253.64695,77.17098677611943,324.41086,-170.85208,253.662775,77.1618092063684,324.49036,-164.23816,-255.284275,0.2768631591796875,2.5134458984375,3129.539453125,236.73322274239413,3247.0105,2421.908,967.0,620000,3207.0135416666667,8.43386158048934,3222.0667,3186.346,1000.0
63,624999,3370.3357508182526,254.190325,77.46051897579824,325.5825,-212.28261,254.205325,77.454032819473,325.24762,-222.21124,-255.6951,0.2699212158203125,2.4802994140625,3216.8763671875,14.437996305051733,3233.3816,3192.1565,1000.0,630000,3245.4630208333333,3.0330933304742187,3252.6116,3241.075,1000.0
64,634999,3426.7880063056946,254.726775,77.34753260447292,325.6062,-224.9047,254.7406,77.344354674404,325.53964,-207.3003,-256.26375,0.2677517333984375,2.455179296875,3212.003125,15.15114040803736,3236.4062,3191.5623,1000.0,640000,3209.53515625,5.792530520483182,3223.722,3195.632,1000.0
65,644999,3483.2757391929626,255.529175,77.19759840824065,325.05573,-233.53377,255.54345,77.18973247783671,325.60208,-230.20395,-257.167,0.262869482421875,2.4236826171875,3221.86796875,13.2524955270814,3238.5615,3200.1133,1000.0,650000,3227.89375,3.0839481325055345,3232.6548,3220.6755,1000.0
66,654999,3539.6998875141144,256.069875,77.21048892475685,326.71793,-306.44907,256.08275,77.20159324780805,326.83255,-330.50986,-257.552925,0.2619860107421875,2.4081546875,3040.1196732954545,543.7858870080124,3237.935,1321.3322,946.2727272727273,660000,3244.6934895833333,3.495274578145128,3250.6917,3234.0195,1000.0
67,664999,3596.5280060768127,256.6899,77.3150955506103,327.02722,-203.35925,256.703,77.31077544560009,326.89835,-244.5144,-258.33855,0.2698191162109375,2.4241068359375,3226.6830078125,18.279043002464256,3252.2605,3182.8066,1000.0,670000,1553.3731770833333,919.9746373315589,3252.3064,765.295,480.1666666666667
68,674999,3653.1932077407837,257.637275,77.17335032250446,327.3876,-252.35062,257.650575,77.16404862369522,329.12448,-235.38618,-259.232175,0.2654710693359375,2.4164455078125,2313.543269230769,1103.192290930838,3199.9646,584.0899,732.9230769230769,680000,3102.5075520833334,402.11291946417236,3206.407,939.1568,976.4666666666667
69,684999,3705.7768037319183,258.47375,76.9180810993098,328.8141,-239.01378,258.486175,76.90887595069896,328.17865,-192.37657,-260.11275,0.2582894287109375,2.394088671875,2308.901822916667,1049.9033606321425,3236.867,861.6545,712.5333333333333,690000,970.5852864583334,38.21916479060821,1094.5648,928.6915,291.43333333333334
70,694999,3761.829686164856,258.9859,76.78509490780095,327.2136,-223.4541,258.99915,76.77833809089644,329.45627,-235.694,-260.466725,0.2637033935546875,2.4060064453125,2641.8955078125,844.8241434365696,3259.6702,950.96063,808.1666666666666,700000,1132.5061197916666,561.2983757919371,3232.5864,890.39685,354.73333333333335
71,704999,3818.470916748047,259.33995,76.87365478497819,326.80618,-230.07971,259.353325,76.86786324596254,326.60587,-223.70807,-260.837,0.2631363525390625,2.4087765625,2717.2630208333335,849.695190445766,3224.0269,1177.2063,843.0,710000,3233.270052083333,3.972034991163679,3239.6895,3224.581,1000.0
72,714999,3875.005254507065,259.522825,76.78203175222703,329.67136,-202.98666,259.534825,76.77477450308793,329.90488,-217.59631,-261.05545,0.265752734375,2.4096421875,2839.9477982954545,779.1081731406399,3231.6672,1060.1389,882.5454545454545,720000,3229.6486979166666,2.7025829440553157,3236.7532,3222.9658,1000.0
73,724999,3931.543049812317,259.1703,77.03329150438789,328.39462,-214.56265,259.1828,77.02402222683519,328.29474,-239.25604,-260.6102,0.26389716796875,2.4131513671875,983.7510710685484,1133.6424878781584,3213.0837,202.20695,327.4516129032258,730000,2285.6192708333333,1081.397922444216,3182.8083,614.1319,721.0
74,734999,3988.1804134845734,257.95385,77.47268938148463,328.89862,-173.19212,257.965725,77.4664675843684,329.13275,-188.3338,-259.20535,0.285756591796875,2.5249248046875,2491.7869591346152,1145.6740709831383,3236.463,29.828777,780.0,740000,2918.988802083333,698.1385010631247,3260.3372,1158.0262,899.2
75,744999,4044.6812660694122,257.922875,77.32846047866207,328.201,-192.13779,257.9363,77.3118593748721,328.49796,-246.39142,-259.2861,0.2826398193359375,2.5100130859375,3217.4830078125,15.437972063885608,3230.1238,3180.0825,1000.0,750000,3237.528385416667,5.865801683873335,3249.2126,3227.9272,1000.0
76,754999,4101.12072968483,258.36115,77.04817194456984,328.80438,-180.84981,258.374675,77.0359033178686,328.72772,-195.41455,-259.7043,0.265824755859375,2.457975390625,3146.8609375,234.1981265937027,3244.7004,2445.79,969.0,760000,3240.6236979166665,5.262695850101646,3250.2563,3230.4062,1000.0
77,764999,4157.576969623566,258.921075,76.91104472050812,327.8626,-227.11708,258.93485,76.89766186302415,328.28934,-249.09457,-260.27905,0.2593050048828125,2.42542421875,3148.6361328125,140.4870434417352,3226.6304,2763.7275,969.3,770000,3242.8875,14.351237719741864,3267.6099,3214.1077,1000.0
78,774999,4214.030679225922,259.532825,76.98533886396812,326.92386,-170.8839,259.548325,76.97288353699633,330.4312,-184.03488,-260.911125,0.2634013671875,2.4274634765625,3223.8857421875,21.26307846619052,3257.3276,3180.3276,1000.0,780000,3237.558072916667,3.8619195495791825,3241.282,3223.083,1000.0
79,784999,4270.406310796738,260.366025,76.71679086093214,327.32996,-220.59247,260.3801,76.70625528599346,328.2951,-191.98819,-261.7018,0.254230908203125,2.401646484375,3160.4410511363635,223.03436852972806,3255.0234,2456.9219,975.2727272727273,790000,3235.2278645833335,11.059384860361057,3255.2314,3214.783,1000.0
80,794999,4326.832851648331,260.93835,76.45914726178941,329.78772,-175.92126,260.95185,76.44910202219513,328.25507,-272.5656,-262.254575,0.253486376953125,2.3819982421875,3023.2005859375,511.68259204315325,3259.792,1526.1404,929.7,800000,3252.23046875,6.148251863461882,3263.107,3230.887,1000.0
81,804999,4383.322375297546,261.553225,76.40905443728512,326.69467,-182.07861,261.56555,76.40320412129324,328.2148,-227.4952,-262.90145,0.247351806640625,2.3621890625,3216.71015625,19.09459835983563,3249.6858,3183.6978,1000.0,810000,3260.0119791666666,4.381786263914548,3273.7307,3252.085,1000.0
82,814999,4439.656928777695,262.291675,76.09560302671896,326.61798,-138.11667,262.304975,76.08393260077978,328.76614,-168.43239,-263.671125,0.247665380859375,2.338610546875,3213.2572265625,13.845013521628013,3241.564,3192.0278,1000.0,820000,3211.6627604166665,2.4018698719614138,3216.7878,3207.1921,1000.0
83,824999,4496.42484664917,262.84955,75.95822009499696,327.8153,-160.38547,262.8622,75.9522428898581,328.61874,-169.03966,-264.1914,0.243389697265625,2.3202326171875,3043.7574573863635,531.0051574822295,3232.685,1365.1212,945.7272727272727,830000,3214.499479166667,6.44593904782952,3226.4236,3196.8672,1000.0
84,834999,4553.379029989243,263.67025,75.64693252207918,328.5457,-165.9324,263.681825,75.63944209207257,327.81302,-178.84758,-265.002575,0.2441335693359375,2.3006029296875,3212.00078125,14.41538315426874,3241.2458,3193.5237,1000.0,840000,3265.948697916667,2.2791169527851474,3270.795,3261.374,1000.0
85,844999,4610.3940007686615,264.4909,75.60644416979282,327.58206,-253.96898,264.501975,75.59709253668424,329.10446,-287.57968,-265.79795,0.24034521484375,2.285026953125,3124.523828125,302.865017375728,3257.4932,2216.7585,965.4,850000,3226.7838541666665,3.5464809114767206,3233.567,3221.733,1000.0
86,854999,4667.408199071884,265.451525,75.47058764843428,328.33386,-207.31566,265.4613,75.46307971452,329.87692,-174.38089,-266.805925,0.23709658203125,2.2590353515625,3216.282421875,9.175787070294025,3240.6338,3207.1663,1000.0,860000,3267.06328125,3.2780020197081847,3274.2263,3259.0696,1000.0
87,864999,4724.4178586006165,265.904775,75.73773167979088,329.1727,-206.63057,265.91575,75.72901161377983,330.14246,-222.97072,-267.24525,0.23268662109375,2.2447240234375,2896.7516276041665,732.5253692990207,3240.658,1138.382,895.4166666666666,870000,3249.8028645833333,4.266536360976108,3259.9631,3239.2593,1000.0
88,874999,4781.429186344147,266.541525,75.70494831911584,332.29358,-170.15768,266.551175,75.69575945850599,331.11298,-271.53003,-267.821875,0.232050341796875,2.23767421875,3221.4892578125,13.34047182361113,3248.9329,3205.121,1000.0,880000,3242.3419270833333,6.464403544302734,3259.3315,3232.8584,1000.0
