Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,30.794687509536743,-0.044128277475496025,0.14498042627929184,0.22454767,-1.2080865,0.0056967559673959875,0.079652234971571,-20.3,0.7810249920117619,-19.0,-21.0,932.6,10000,-21.0,0.0,-21.0,-21.0,745.6
2,3749,78.39178395271301,-0.0545741943359375,0.2983324627002252,0.56528,-1.2666382,0.0005290133476257324,0.05771724243164063,-20.454545454545453,0.49792962147510206,-20.0,-21.0,937.8181818181819,20000,-20.1,0.29999998609224926,-20.0,-21.0,847.7
3,6249,126.33049631118774,-0.12328486328125,0.3807103955415947,0.8420541,-1.463312,0.0003834553241729736,0.06677657470703124,-20.545454545454547,0.49792962147510206,-20.0,-21.0,901.6363636363636,30000,-21.0,0.0,-21.0,-21.0,745.6
4,8749,174.71533012390137,-0.1887572509765625,0.4191801807406706,1.2226583,-1.3267115,0.0003852655410766602,0.069955615234375,-20.545454545454547,0.6555548284539996,-19.0,-21.0,898.4545454545455,40000,-20.7,0.45825758510374354,-20.0,-21.0,843.5
5,11249,223.23272705078125,-0.217,0.4322317149065924,1.4904857,-1.3198733,0.0004736373901367187,0.07710715942382812,-20.363636363636363,0.7713892132855156,-19.0,-21.0,914.3636363636364,50000,-21.0,0.0,-21.0,-21.0,861.0
6,13749,271.33344316482544,-0.15321888427734376,0.37840530674380746,1.566909,-1.453297,0.0005033860206604003,0.08266619873046875,-20.09090909090909,0.792527085616211,-19.0,-21.0,935.2727272727273,60000,-20.2,0.400000017881393,-20.0,-21.0,868.9
7,16249,319.41909408569336,-0.13643505859375,0.3773995171006615,1.7585987,-1.6581994,0.00046942510604858396,0.07910330810546876,-20.4,0.6633250012026224,-19.0,-21.0,964.9,70000,-19.5,1.3601470508735443,-17.0,-21.0,1170.5
8,18749,369.4973199367523,-0.12194268798828126,0.41230273159472125,1.9277352,-1.5927522,0.0005372797012329102,0.08363509521484375,-20.3,0.6403124535310653,-19.0,-21.0,944.7,80000,-18.2,1.2489995385956352,-16.0,-20.0,1515.3
9,21249,421.33455872535706,-0.07067439575195313,0.4406515395376204,1.8880076,-1.410133,0.000495601749420166,0.08199979858398437,-20.09090909090909,0.6680426305770543,-19.0,-21.0,1003.3636363636364,90000,-15.4,2.8000000272478376,-9.0,-20.0,2100.3
10,23749,471.7174291610718,-0.02006160125732422,0.48156670788232964,2.182054,-1.5458472,0.0005682569026947021,0.08801892700195313,-20.0,1.0,-18.0,-21.0,982.5,100000,-15.3,1.9519220905077408,-12.0,-18.0,2047.1
11,26249,524.20285820961,0.03175758056640625,0.47109408685725934,2.2091894,-1.3917958,0.000583200454711914,0.0891177978515625,-20.1,1.0440306782946844,-18.0,-21.0,998.1,110000,-16.4,2.3748684495331296,-11.0,-19.0,1947.6
12,28749,578.2676541805267,0.09673515625,0.4566046620248336,2.1421587,-1.3256825,0.0006094456195831299,0.0905882080078125,-20.3,0.45825755909014404,-20.0,-21.0,1014.1,120000,-14.4,3.469870336567044,-6.0,-17.0,2792.2
13,31249,632.625452041626,0.22273623046875,0.44070677432676253,2.0036619,-1.3015442,0.0005733346939086914,0.0873745361328125,-20.11111111111111,0.8748897604147357,-19.0,-21.0,1048.5555555555557,130000,-14.1,3.1128763852180894,-10.0,-20.0,2905.3
14,33749,686.9451169967651,0.3208753662109375,0.4368408958210286,2.1227365,-1.183744,0.0005636222362518311,0.08559603881835938,-20.3,0.6403124535310653,-19.0,-21.0,991.0,140000,-14.5,2.0615528128088303,-11.0,-17.0,2758.7
15,36249,741.1697518825531,0.402630615234375,0.445412913569217,2.5002158,-1.1716884,0.0005102052688598633,0.08132976684570313,-19.666666666666668,1.4142135623730951,-17.0,-21.0,1123.4444444444443,150000,-15.5,2.80178514522438,-10.0,-20.0,2806.9
16,38749,796.7082672119141,0.430471533203125,0.45607504136860527,2.5903506,-1.218532,0.0005321757316589356,0.08293560180664063,-19.77777777777778,1.6178021903402684,-16.0,-21.0,1044.888888888889,160000,-14.4,4.10365683136985,-7.0,-20.0,2765.4
17,41249,851.5266745090485,0.513943408203125,0.4538757788825595,2.4581826,-1.1440823,0.00053779296875,0.0831611083984375,-19.3,1.9000000602320612,-14.0,-21.0,1106.0,170000,-14.5,2.9410882339705484,-9.0,-18.0,2720.9
18,43749,904.4970836639404,0.5847392578125,0.4249660630981682,2.7334392,-1.189084,0.00048914794921875,0.07967908935546875,-19.11111111111111,1.4487116618546954,-17.0,-21.0,1111.5555555555557,180000,-13.2,3.026549290917226,-9.0,-18.0,2875.1
