Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,1249,24.18359398841858,-0.05676881593165157,0.13652683240819205,0.19965434,-1.2507039,0.004781848244709048,0.1139348368343112,-20.272727272727273,0.6165754402285145,-19.0,-21.0,902.5454545454545,10000,-21.0,0.0,-21.0,-21.0,763.1
2,3749,60.95963382720947,-0.13270145263671876,0.2763585825736363,0.35432723,-1.2295257,0.000662516975402832,0.07494217529296875,-20.181818181818183,0.7158188893794765,-19.0,-21.0,911.7272727272727,20000,-20.9,0.29999999602635696,-20.0,-21.0,881.5
3,6249,97.73921060562134,-0.1462210693359375,0.3489042382667037,0.58770835,-1.3025881,0.0004788534164428711,0.07572666625976562,-20.545454545454547,0.49792962147510206,-20.0,-21.0,911.8181818181819,30000,-21.0,0.0,-21.0,-21.0,762.9
4,8749,134.56003427505493,-0.166276806640625,0.40214614382845165,0.9586316,-1.3941162,0.0004640522956848145,0.07881356201171875,-20.454545454545453,0.9875254672753511,-18.0,-21.0,894.3636363636364,40000,-20.5,0.5,-20.0,-21.0,918.3
5,11249,171.65291380882263,-0.1484019775390625,0.4144656498460925,1.2683617,-1.2243159,0.0004865303993225098,0.08275656127929687,-20.727272727272727,0.6165754402285145,-19.0,-21.0,916.4545454545455,50000,-20.2,0.5999999920527139,-19.0,-21.0,988.5
6,13749,209.44699954986572,-0.1494807373046875,0.37802933319758736,1.3954848,-1.1701269,0.000536036205291748,0.08887086181640624,-20.1,0.7000000068119594,-19.0,-21.0,919.7,60000,-19.7,1.0049875336438463,-18.0,-21.0,1034.6
7,16249,246.096670627594,-0.11527828369140625,0.3534115782658284,1.5170921,-1.5522172,0.0004838461399078369,0.08409679565429687,-19.727272727272727,0.7496555288679834,-18.0,-21.0,973.6363636363636,70000,-20.6,0.4898979339565388,-20.0,-21.0,815.3
8,18749,285.8896634578705,-0.08580965576171876,0.38908643877156335,1.7064401,-1.6158966,0.0004976833343505859,0.08412648315429687,-19.4,1.2000000238418578,-17.0,-21.0,998.8,80000,-17.0,1.7320508075688772,-14.0,-20.0,1753.2
9,21249,325.59730768203735,-0.07290552978515626,0.4170606226776645,1.8269635,-1.4750311,0.0005167402744293213,0.0847859375,-20.2,0.5999999920527139,-19.0,-21.0,966.5,90000,-16.6,1.7435596211738476,-13.0,-19.0,1665.9
10,23749,365.31995582580566,-0.03906553955078125,0.44292170715813306,1.8372626,-1.4125481,0.0005627105712890625,0.08863585815429688,-20.0,0.8528028654224418,-18.0,-21.0,949.6363636363636,100000,-15.6,1.496663005685612,-13.0,-18.0,1776.0
