Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
1,999,2.796020984649658,1.4014825372247248,0.5058719998286912,2.5389893,0.0076886714,0.029221184380180964,0.2438475004545561,19.79,11.69726029621894,90.0,8.0,19.79,2000,9.333333333333334,0.7453559782833924,11.0,8.0,9.333333333333334
2,2999,8.68995213508606,3.714580810546875,1.2594467256249866,8.135531,0.44639498,0.014239012718200683,0.4446910400390625,100.10526315789474,128.3469419191591,406.0,9.0,100.10526315789474,4000,446.06666666666666,67.33445363135677,500.0,311.0,446.06666666666666
3,4999,14.467623949050903,7.2076865234375,2.4109890427089256,14.330286,-1.331943,0.014089418411254882,0.4725179443359375,373.8,96.56790842459,500.0,260.0,373.8,6000,309.1666666666667,42.28875811016445,416.0,246.0,309.1666666666667
4,6999,20.307560443878174,11.1265146484375,3.2985420844385933,20.742178,-2.447351,0.019599634170532225,0.545778564453125,357.5,78.15955902297982,500.0,267.0,357.5,8000,365.8666666666667,62.065951146072564,500.0,271.0,365.8666666666667
5,8999,26.146114587783813,14.797767578125,4.327852202594261,26.722198,-4.0915227,0.02841138458251953,0.647927734375,345.0,69.30127463955239,471.0,261.0,345.0,10000,293.06666666666666,79.16772477363065,500.0,182.0,293.06666666666666
6,10999,31.81484627723694,18.34021484375,5.525348369955961,31.286419,-5.073939,0.04642695236206055,0.800326416015625,196.44444444444446,32.93127972046908,263.0,147.0,196.44444444444446,12000,161.43333333333334,26.682934084432443,231.0,129.0,161.43333333333334
7,12999,37.43167591094971,21.527318359375,7.271781665709581,35.00635,-5.7208285,0.04565878677368164,0.8016009521484375,170.84615384615384,81.27905175878772,434.0,121.0,170.84615384615384,14000,130.06666666666666,15.22702279854114,169.0,106.0,130.06666666666666
8,14999,43.00812530517578,24.576427734375,8.78340453995488,38.13424,-5.9844956,0.047770034790039065,0.803959716796875,123.6875,24.38164973397001,198.0,100.0,123.6875,16000,107.66666666666667,5.804212912406994,127.0,98.0,107.66666666666667
9,16999,48.58861422538757,27.1410078125,10.462233792909618,41.72964,-6.952167,0.04805593872070312,0.8079745483398437,109.44444444444444,7.9876452519504735,122.0,92.0,109.44444444444444,18000,110.4,4.393935028998779,118.0,103.0,110.4
10,18999,54.1720449924469,29.535638671875,11.921580353501795,44.692448,-6.741678,0.04743006896972656,0.7871136474609375,109.3157894736842,5.758770362373749,119.0,96.0,109.3157894736842,20000,110.5,4.272001872658765,121.0,103.0,110.5
11,20999,59.755695819854736,31.642384765625,13.114118703710135,47.40579,-7.347097,0.0466629638671875,0.7724259033203125,115.94117647058823,5.514372787887663,125.0,106.0,115.94117647058823,22000,117.43333333333334,3.303365297698555,124.0,111.0,117.43333333333334
12,22999,65.36551451683044,33.61856640625,14.144693682614692,50.177265,-7.8983893,0.04565140533447266,0.759604248046875,120.8125,4.530711174859858,130.0,116.0,120.8125,24000,124.83333333333333,3.2770244990016923,131.0,119.0,124.83333333333333
13,24999,70.96322274208069,35.58137890625,14.910081530628865,53.518818,-8.264612,0.053307533264160156,0.7760052490234375,118.52941176470588,26.573135846437758,132.0,13.0,118.52941176470588,26000,122.6,2.8237092166571216,128.0,117.0,122.6
14,26999,76.65414476394653,37.30087109375,15.664452691524207,55.9325,-8.375402,0.05179608154296875,0.765611572265625,125.8125,3.6779537449511244,134.0,119.0,125.8125,28000,129.9,2.724579366247526,134.0,125.0,129.9
15,28999,82.26697039604187,38.75464453125,16.439690918627395,57.94858,-8.564848,0.05261270141601562,0.7654215698242187,130.46666666666667,3.3638604079354306,139.0,125.0,130.46666666666667,30000,137.43333333333334,3.1589377865752795,143.0,131.0,137.43333333333334
16,30999,87.88281059265137,40.1783125,17.00217265528144,60.29387,-8.278972,0.05362211227416992,0.7656204223632812,139.26666666666668,3.3159544009028816,144.0,131.0,139.26666666666668,32000,137.83333333333334,2.477678466692136,143.0,134.0,137.83333333333334
