Epoch,PolicyUpdates,Time (second),AverageQVals,StdQVals,MaxQVals,MinQVals,LossQ,TDError,AverageEpRet,StdEpRet,MaxEpRet,MinEpRet,EpLen,TotalEnvInteracts,AverageTestEpRet,StdTestEpRet,MaxTestEpRet,MinTestEpRet,TestEpLen
11,26249,408.08735632896423,-0.027708447265625,0.45793004570328477,1.9610194,-1.3798299,0.0006174443244934083,0.09116119995117188,-18.77777777777778,1.2272622824787072,-17.0,-21.0,1142.7777777777778,110000,-14.6,1.7435596211738476,-11.0,-17.0,2112.1
12,28749,451.42210125923157,0.107655712890625,0.4661359403047034,2.0989044,-1.3149314,0.000644858455657959,0.0942066162109375,-19.7,1.268857769076965,-17.0,-21.0,982.4,120000,-13.3,3.132091806520469,-8.0,-18.0,2610.2
13,31249,491.92750906944275,0.2098228271484375,0.4752235288195966,2.1710308,-1.5005419,0.0006856846332550048,0.09651630249023438,-19.666666666666668,1.4142135623730951,-17.0,-21.0,1111.7777777777778,130000,-14.3,2.3259407191245947,-10.0,-18.0,2154.3
14,33749,533.9151980876923,0.2570229248046875,0.4457983095666694,2.1732197,-1.2396417,0.0006412332534790039,0.0937435546875,-19.9,1.1357816523667863,-18.0,-21.0,1023.8,140000,-12.9,3.1448370629633406,-9.0,-19.0,2404.9
15,36249,576.7282781600952,0.3423851806640625,0.4470115886099179,2.0736866,-1.2613673,0.0006108165740966797,0.0908408447265625,-19.77777777777778,0.9162457106442019,-18.0,-21.0,1011.6666666666666,150000,-14.5,3.442382895611701,-6.0,-20.0,2150.6
16,38749,618.1049072742462,0.447462451171875,0.4434365089840935,2.288193,-1.2332968,0.0006062461853027344,0.08996094970703125,-19.8,0.8717797832384374,-18.0,-21.0,1062.6,160000,-14.6,2.4576411765324675,-9.0,-18.0,2110.6
17,41249,657.8206317424774,0.561937646484375,0.4481715511473397,2.5337055,-1.2424628,0.0005651330947875977,0.087265283203125,-20.1,0.7000000408717553,-19.0,-21.0,1007.2,170000,-14.3,2.491987281338242,-10.0,-18.0,2250.1
18,43749,701.5901443958282,0.669035107421875,0.4322878702142532,2.508568,-1.2181066,0.0005088117599487304,0.08172369384765625,-19.77777777777778,0.7856741863328399,-18.0,-21.0,1107.888888888889,180000,-12.0,2.932575659723036,-7.0,-16.0,2611.2
19,46249,740.6485130786896,0.756899169921875,0.44252031699915345,2.5473716,-1.24448,0.0005379003524780274,0.08367185668945312,-19.666666666666668,1.2472191714046768,-17.0,-21.0,1089.7777777777778,190000,-14.6,2.835489402658365,-10.0,-19.0,2276.0
20,48749,784.9181795120239,0.829324609375,0.4608294629744419,2.6271255,-1.202602,0.0005479611396789551,0.08467649536132812,-20.22222222222222,0.9162456528192021,-18.0,-21.0,1077.2222222222222,200000,-10.7,3.742993332143761,-4.0,-18.0,2789.6
21,51249,829.0394716262817,0.89246904296875,0.44731298193613134,2.6456833,-1.2177569,0.0005368916511535645,0.08344180908203125,-19.8,1.720465064494764,-15.0,-21.0,1072.8,210000,-13.0,2.449489742783178,-8.0,-16.0,2676.6
22,53749,872.3407027721405,0.92950673828125,0.4370140995919783,2.7000835,-1.2297254,0.0004801985740661621,0.0780051513671875,-19.75,0.9682458365518543,-18.0,-21.0,1129.0,220000,-12.4,3.200000023841858,-5.0,-17.0,3050.1
23,56249,915.6464407444,0.93549580078125,0.45277187209903236,2.7816174,-1.327975,0.0005247203350067139,0.08138836059570312,-18.77777777777778,1.1331154370744565,-17.0,-21.0,1203.7777777777778,230000,-11.4,3.555277788385584,-5.0,-17.0,2725.4
24,58749,959.1991903781891,1.0010513671875,0.46101477106555383,2.797697,-1.2815839,0.0005699501514434814,0.0857328369140625,-20.1,0.9433981435324424,-18.0,-21.0,1024.2,240000,-13.6,3.527038223029201,-4.0,-17.0,2537.4
25,61249,1003.3946580886841,1.06367265625,0.4619567914301483,2.93011,-1.3355783,0.0005214262008666992,0.08114188232421875,-19.88888888888889,0.9938079603821199,-18.0,-21.0,1079.2222222222222,250000,-14.0,2.8635642126552705,-10.0,-19.0,2884.8
26,63749,1046.24365234375,1.10195791015625,0.4701378932524744,3.0784283,-1.2752271,0.0005516942501068115,0.08434358520507812,-20.333333333333332,0.6666666666666666,-19.0,-21.0,1057.6666666666667,260000,-12.1,2.5865034607724557,-7.0,-17.0,2581.1
27,66249,1091.606768131256,1.17372724609375,0.48053914626568145,3.092291,-1.3288827,0.0005406153202056885,0.08349410400390625,-19.88888888888889,1.0999438550858365,-18.0,-21.0,1106.5555555555557,270000,-12.0,4.147288270665544,-5.0,-19.0,2971.5
28,68749,1137.0879981517792,1.242260546875,0.49092777779202157,3.2095284,-1.2558929,0.000646539831161499,0.0914201171875,-20.2,0.40000000298023225,-20.0,-21.0,1068.9,280000,-13.3,2.4919872047989804,-10.0,-17.0,3162.3
29,71249,1179.302493095398,1.250015234375,0.48168441229385345,2.990303,-1.3030744,0.0005821183204650879,0.086944677734375,-19.333333333333332,1.1547005842629277,-18.0,-21.0,1071.0,290000,-14.4,3.292415549803501,-10.0,-19.0,2439.9
30,73749,1224.8469650745392,1.2743060546875,0.47984064635922363,3.1879137,-1.284821,0.0005832024574279785,0.08558482055664063,-20.11111111111111,1.2862041186177833,-18.0,-21.0,1110.0,300000,-13.4,2.576819774952818,-10.0,-18.0,3275.1
31,76249,1271.575871706009,1.25194091796875,0.4753489158469545,2.9275415,-1.2532113,0.0005607324600219726,0.08407553100585938,-19.444444444444443,1.1653431242204884,-17.0,-21.0,1122.3333333333333,310000,-7.1,4.036087138510322,2.0,-12.0,3617.6
32,78749,1316.7659213542938,1.23093232421875,0.46463038695760633,2.9429104,-1.5027604,0.0005551817893981934,0.08347454223632812,-20.25,0.6614378277661477,-19.0,-21.0,1142.5,320000,-12.3,3.6069378439822835,-6.0,-18.0,3153.8
33,81249,1362.770717382431,1.23873193359375,0.4658140346144049,3.0666738,-1.4347776,0.0005333603858947754,0.0815259765625,-19.22222222222222,1.3966450015673644,-17.0,-21.0,1206.4444444444443,330000,-11.8,3.3999999775606042,-3.0,-15.0,3218.7
34,83749,1411.524269104004,1.2201302734375,0.4497330751314467,2.993804,-1.5207542,0.00048063726425170896,0.07695076293945312,-19.0,1.224744871391589,-17.0,-21.0,1202.75,340000,-9.5,5.06458290484024,3.0,-15.0,3579.4
35,86249,1457.2031848430634,1.2172787109375,0.448713873894044,3.199754,-1.3216044,0.0004443399429321289,0.0738172607421875,-19.25,0.6614378277661477,-18.0,-20.0,1228.125,350000,-13.0,2.0976176963403033,-11.0,-17.0,3082.5
36,88749,1503.595175743103,1.19006279296875,0.46658717177735126,3.0295987,-1.3123227,0.0004746249675750732,0.07526712646484375,-18.75,1.479019945774904,-16.0,-20.0,1249.125,360000,-12.3,3.5791061189005786,-3.0,-16.0,3508.4
37,91249,1548.7257614135742,1.153414453125,0.4631992971358954,3.1855278,-1.1991453,0.0005017795085906983,0.07785010375976563,-19.444444444444443,1.3425606286542195,-18.0,-21.0,1215.3333333333333,370000,-11.2,3.4871191329537496,-6.0,-18.0,3140.8
38,93749,1597.641922712326,1.1488857421875,0.46298839289244065,3.171492,-1.3465011,0.0005611858367919922,0.08154044189453125,-18.0,1.3093073414159542,-15.0,-19.0,1324.142857142857,380000,-9.2,4.019950134575385,-4.0,-15.0,3775.7
39,96249,1645.0016400814056,1.139386328125,0.4558558068090857,3.082482,-1.3844743,0.0005173298835754395,0.078541748046875,-18.625,1.79843682124227,-15.0,-21.0,1307.125,390000,-11.3,3.4942809109275483,-4.0,-17.0,3210.7
40,98749,1687.1950509548187,1.147608203125,0.46755767629679923,2.983134,-1.2248092,0.0005842219829559326,0.08333013916015625,-19.25,0.9682458365518543,-18.0,-21.0,1244.375,400000,-10.6,2.939387717295541,-4.0,-14.0,3031.7
41,101249,1732.011646270752,1.2038767578125,0.4641544521694799,3.2755942,-1.3864573,0.0005957605838775635,0.0846657470703125,-19.75,0.6614378277661477,-19.0,-21.0,1272.75,410000,-11.0,1.5491933384829668,-8.0,-13.0,3366.9
42,103749,1776.7567477226257,1.2287873046875,0.46472705993343555,3.0658395,-1.2821994,0.0005911197662353515,0.0837974365234375,-19.625,1.1110243021644486,-18.0,-21.0,1209.5,420000,-8.9,2.022374879340596,-6.0,-13.0,3159.9
43,106249,1822.6908271312714,1.25331806640625,0.4712456740932085,3.1443903,-1.2906709,0.0006242839336395264,0.0860287841796875,-19.625,1.4086784586980805,-17.0,-21.0,1189.5,430000,-12.4,2.9732136468219763,-7.0,-16.0,3099.1
44,108749,1869.2112803459167,1.23797568359375,0.48818884125567896,3.1876915,-1.5066257,0.0006592514991760254,0.088984814453125,-19.0,1.224744871391589,-17.0,-21.0,1267.25,440000,-10.1,3.9357336532911416,-4.0,-17.0,3537.7
45,111249,1918.3369629383087,1.2421626953125,0.4757005781361449,3.0285993,-1.3625823,0.0006163387775421143,0.08729912109375,-18.625,1.2183492931011204,-16.0,-20.0,1310.875,450000,-9.4,2.1540659582723762,-6.0,-12.0,3671.6
46,113749,1966.4478662014008,1.25288876953125,0.4865886914915923,3.2183745,-1.3416849,0.0006454671859741211,0.08912899169921874,-19.571428571428573,1.4982983610237364,-17.0,-21.0,1271.7142857142858,460000,-6.6,4.386342544253394,2.0,-16.0,3693.7
47,116249,2013.3825526237488,1.26920224609375,0.48688530456842455,3.3507607,-1.3531901,0.0006456323146820068,0.08934888916015625,-18.714285714285715,1.829464004006996,-15.0,-21.0,1468.5714285714287,470000,-9.2,2.9257478719724914,-3.0,-14.0,3447.8
48,118749,2061.615252017975,1.301501171875,0.4806457753149662,3.250192,-1.3524176,0.0006366895198822021,0.08947447509765626,-18.875,0.9270248108869579,-17.0,-20.0,1365.0,480000,-7.2,3.736308215936241,-2.0,-14.0,3653.3
49,121249,2106.9464073181152,1.29850302734375,0.4725567043934384,3.1780944,-1.3921102,0.0005566457748413086,0.08369000244140624,-17.857142857142858,1.7261494473496952,-15.0,-20.0,1416.142857142857,490000,-9.7,2.5709919967615824,-6.0,-14.0,3303.3
50,123749,2151.5287771224976,1.2853373046875,0.46323703414632933,3.152623,-1.2841109,0.0005905094146728515,0.08525082397460937,-18.285714285714285,1.829464004006996,-15.0,-21.0,1428.5714285714287,500000,-8.9,2.507987195166308,-5.0,-12.0,3152.4
51,126249,2198.898270845413,1.2766568359375,0.4607251629564528,3.07089,-1.2845805,0.0005872267723083496,0.08380000610351562,-16.833333333333332,3.1841622623139263,-10.0,-20.0,1484.0,510000,-9.3,3.5510561594280805,-4.0,-14.0,3536.1
52,128749,2243.853350877762,1.28560234375,0.46870843565723247,3.0033543,-1.4333794,0.0005994440078735351,0.0848399658203125,-17.285714285714285,1.749635463816113,-14.0,-20.0,1601.4285714285713,520000,-6.4,5.3702882918788095,8.0,-13.0,3213.3
53,131249,2289.5736997127533,1.27813681640625,0.4715288465459987,3.040378,-1.2791767,0.0006120743274688721,0.08669509887695312,-17.5,2.217355782608345,-14.0,-21.0,1575.8333333333333,530000,-5.4,3.878143610513867,3.0,-10.0,3372.8
54,133749,2334.923364877701,1.306675390625,0.4715781092098503,3.4451907,-1.2958802,0.000573020076751709,0.08328240966796875,-16.166666666666668,1.0671873853170502,-15.0,-18.0,1672.3333333333333,540000,-6.5,4.455333881989093,3.0,-12.0,3413.2
55,136249,2381.366513490677,1.33419091796875,0.4629713339448648,3.2876437,-1.4640423,0.0005718223571777344,0.08343455810546875,-16.666666666666668,1.7950549652269803,-14.0,-19.0,1743.0,550000,-8.7,2.609597640904074,-4.0,-13.0,3122.2
56,138749,2427.691125392914,1.317033984375,0.46372696729359236,3.3525124,-1.4481714,0.0005560717582702636,0.08195104370117187,-17.0,1.4142135623730951,-15.0,-19.0,1637.8,560000,-5.1,4.742362216200744,7.0,-11.0,3315.7
57,141249,2474.430026292801,1.30668056640625,0.46736140680453336,3.233736,-1.3864026,0.0005982222080230712,0.08435438232421875,-16.333333333333332,2.134374696164647,-13.0,-19.0,1736.3333333333333,570000,-8.5,2.202271554554524,-5.0,-13.0,3559.8
58,143749,2522.28879570961,1.29418759765625,0.4738435500889903,3.2780845,-1.4043672,0.000634034538269043,0.08760244750976562,-14.4,2.059126065249015,-12.0,-17.0,2075.0,580000,-3.4,4.882622183791045,4.0,-9.0,3760.9
59,146249,2569.734847307205,1.31674033203125,0.47980083148179825,3.2140355,-1.4555148,0.0005986008644104004,0.0849285400390625,-15.5,1.2583057392117916,-14.0,-17.0,1755.8333333333333,590000,-6.3,6.588626841923086,5.0,-14.0,3483.6
60,148749,2618.803487300873,1.31915859375,0.4764364587421391,3.2176292,-1.3868984,0.0006559023857116699,0.088606494140625,-14.2,1.326649930519341,-12.0,-16.0,1929.4,600000,-5.5,3.8794329482541645,-1.0,-14.0,3553.5
61,151249,2665.6735320091248,1.29733232421875,0.4719437294731889,3.1746945,-1.3968339,0.0006260846614837646,0.08824346923828125,-17.166666666666668,2.2669115644811524,-13.0,-20.0,1655.0,610000,-7.7,4.517742866781106,1.0,-15.0,3209.9
62,153749,2714.092835664749,1.30841640625,0.4745065539342555,3.549672,-1.3934739,0.000591666316986084,0.08573362426757812,-16.6,2.7276363673678885,-13.0,-20.0,1770.0,620000,-0.9,5.804308954682396,7.0,-10.0,3678.9
63,156249,2760.8134212493896,1.26589306640625,0.46994322088883783,3.1638472,-1.5653129,0.000586811637878418,0.08448671875,-14.5,3.3541019662496847,-8.0,-19.0,2013.5,630000,-7.0,4.171330722922842,2.0,-13.0,3334.1
64,158749,2807.1474006175995,1.25933291015625,0.460385580587077,3.2460158,-1.3938191,0.000608532953262329,0.08632192993164063,-16.2,2.315167429988992,-12.0,-19.0,1914.6,640000,-6.2,3.6276713032567676,1.0,-13.0,3599.2
65,161249,2855.285168647766,1.246355859375,0.45856776970701124,3.2180676,-1.3316854,0.0005586211204528809,0.08253283081054688,-16.5,1.5,-15.0,-19.0,1680.8333333333333,650000,-5.1,4.570558052965453,3.0,-13.0,3877.5
66,163749,2905.23278260231,1.26959658203125,0.4695313539933329,3.2688277,-1.3993987,0.0005460446357727051,0.08195692749023438,-14.6,1.8547237402340788,-13.0,-18.0,2045.6,660000,-7.6,4.651881274242545,-2.0,-16.0,3974.9
67,166249,2952.7261509895325,1.2862271484375,0.4742322125354308,3.287711,-1.5983454,0.0005836740970611572,0.08428119506835938,-15.8,1.9390719036209332,-13.0,-19.0,1855.6,670000,-6.1,3.9102432713843074,2.0,-11.0,3466.7
68,168749,2999.5439286231995,1.30126962890625,0.4829746895865766,3.3977199,-1.4204658,0.0006308855056762695,0.08711536865234375,-14.6,1.0198038840154646,-13.0,-16.0,1904.4,680000,-8.1,3.014962585115848,-2.0,-13.0,3397.7
69,171249,3047.3176600933075,1.32650791015625,0.48250632484520345,3.3336895,-1.5486484,0.0006271906852722168,0.0862985107421875,-14.6,2.332380790648879,-11.0,-17.0,2204.2,690000,-5.0,3.492849839314596,3.0,-9.0,3697.9
70,173749,3093.9587638378143,1.33712216796875,0.4905403241022215,3.593508,-1.6980017,0.0006429548263549805,0.08793886108398437,-15.2,0.9797959165800665,-14.0,-17.0,2037.6,700000,-5.4,5.003998340292334,5.0,-14.0,3272.0
71,176249,3142.90420126915,1.3765677734375,0.4868739720383885,3.5373814,-1.5596942,0.0006508219718933105,0.08813399658203125,-15.6,2.7276363673678885,-12.0,-20.0,2014.8,710000,-4.7,2.8301944474455394,1.0,-9.0,3939.6
72,178749,3189.5108811855316,1.354020703125,0.4966683188460006,3.7679758,-1.3986149,0.0006701321601867675,0.089741064453125,-17.2,1.7204649536323737,-14.0,-19.0,1868.0,720000,-4.5,2.80178514522438,1.0,-8.0,3690.1
73,181249,3238.501281261444,1.35216943359375,0.5119648978598288,3.2054067,-1.4485328,0.0006819547176361084,0.09170525512695313,-14.0,1.224744871391589,-12.0,-15.0,2245.0,730000,-3.6,4.386342544253394,5.0,-10.0,3968.0
74,183749,3286.49823141098,1.3599498046875,0.517717864390804,3.5870688,-1.6284186,0.000712052059173584,0.09433348388671875,-15.333333333333334,1.6996731088539534,-12.0,-17.0,1991.8333333333333,740000,-2.9,3.1128765077638225,2.0,-8.0,3997.7
75,186249,3334.195328235626,1.31127548828125,0.5089258708222519,3.5156384,-1.5268557,0.0006686812400817871,0.09039588012695313,-12.25,2.8613807855648994,-9.0,-16.0,2391.0,750000,-6.1,5.243090924388614,6.0,-13.0,3423.5
76,188749,3382.621066093445,1.30718955078125,0.5040571237314031,3.2962718,-1.6710764,0.0006358929634094238,0.08812130126953124,-15.25,1.479019945774904,-13.0,-17.0,2292.75,760000,-6.5,4.588027898781785,5.0,-13.0,3382.8
77,191249,3432.347510576248,1.325556640625,0.5025210612423996,3.764287,-1.5501965,0.0006710793018341064,0.0896898193359375,-14.25,1.7853571071357126,-12.0,-17.0,2298.0,770000,-2.6,3.38230692761433,3.0,-8.0,3920.2
78,193749,3482.1995940208435,1.3250732421875,0.5067498015077313,3.390576,-1.9648044,0.0006541438102722168,0.08956088256835938,-14.2,2.0396077680309292,-12.0,-17.0,2231.0,780000,0.9,5.185556806134558,10.0,-7.0,3785.5
79,196249,3531.6621623039246,1.29690458984375,0.5010287025133267,3.110856,-1.3349831,0.0006245079040527344,0.0874962646484375,-15.75,0.82915619758885,-15.0,-17.0,2209.25,790000,-5.3,5.139065825477793,4.0,-12.0,3818.9
80,198749,3579.9374759197235,1.3106587890625,0.5054639441425323,3.1596417,-1.4867598,0.0006175633430480957,0.0876507080078125,-10.25,2.8613807855648994,-7.0,-14.0,2720.75,800000,-3.4,3.9799498634439283,2.0,-9.0,3659.2
81,201249,3630.534176826477,1.31033916015625,0.4983238751758865,3.3240328,-1.3781432,0.0006110499858856201,0.08656342163085938,-12.25,1.299038105676658,-11.0,-14.0,2471.75,810000,-4.2,4.894895362553888,2.0,-11.0,3848.3
82,203749,3680.4101026058197,1.27955400390625,0.4948852406035035,3.3115366,-1.4438177,0.0005641488075256348,0.0836087890625,-12.25,2.165063509461097,-9.0,-15.0,2533.25,820000,-6.1,4.548626266855449,2.0,-14.0,3953.1
83,206249,3730.433108329773,1.24534267578125,0.49074694941423225,3.3708708,-1.4470918,0.0005867354393005371,0.08372752075195312,-15.25,2.165063509461097,-12.0,-18.0,2537.0,830000,-3.6,5.642694608199725,7.0,-11.0,3554.1
84,208749,3778.7345066070557,1.21922880859375,0.5005260416395685,3.3386667,-1.7852732,0.0006304398536682129,0.086344482421875,-11.0,2.8284271247461903,-7.0,-15.0,2718.25,840000,0.0,6.942621983083913,13.0,-9.0,3376.0
85,211249,3829.4031686782837,1.2202775390625,0.4966599623123073,3.3164945,-1.5903982,0.0005573561668395996,0.08235789184570312,-10.666666666666666,2.054804616087524,-8.0,-13.0,2682.6666666666665,850000,-5.8,4.400000069358131,1.0,-11.0,3830.3
86,213749,3879.184018135071,1.19452470703125,0.4950576779448911,3.2373588,-1.9366723,0.0005792484760284423,0.083604052734375,-10.75,4.380353866983808,-5.0,-15.0,2721.5,860000,-2.8,3.1559467434372386,1.0,-10.0,3895.8
87,216249,3926.6999542713165,1.195769921875,0.4931846298310223,3.4999096,-1.4763494,0.0005978178977966308,0.08499996337890625,-10.0,1.5811388300841898,-8.0,-12.0,2775.25,870000,3.0,3.7682887362833544,7.0,-6.0,3300.5
88,218749,3974.2930035591125,1.18249560546875,0.4952163007922018,3.5301347,-1.6275074,0.000603067398071289,0.0834088134765625,-11.0,0.816496580927726,-10.0,-12.0,2708.6666666666665,880000,-1.2,6.368673618745851,8.0,-12.0,3787.8
89,221249,4022.378333091736,1.172034375,0.49547658461166205,3.2092478,-1.3600277,0.0006020586967468262,0.08394378662109375,-9.5,2.0615528128088303,-7.0,-12.0,2918.25,890000,0.7,5.4415072002480676,6.0,-12.0,3683.7
90,223749,4070.769080400467,1.1880779296875,0.49999985351560355,3.3142478,-1.4700034,0.0005701738357543945,0.08260869140625,-8.333333333333334,3.399346217707907,-5.0,-13.0,3141.0,900000,-1.6,4.223742344136114,6.0,-8.0,3706.2
91,226249,4119.032013893127,1.18863388671875,0.5155457325434378,3.483648,-1.8787698,0.0006350795269012452,0.08697018432617187,-9.0,2.449489742783178,-6.0,-12.0,2813.3333333333335,910000,-1.6,4.694677772717573,4.0,-11.0,3469.3
92,228749,4169.398601293564,1.19164560546875,0.5074951171640103,3.6064212,-1.5565152,0.0006224519252777099,0.08592166748046876,-4.0,3.559026084010437,-1.0,-9.0,3590.3333333333335,920000,1.6,3.3526108318217367,5.0,-5.0,3770.1
93,231249,4219.62956237793,1.17815498046875,0.5061721101346112,3.510301,-1.5066507,0.0006220683097839355,0.08602413330078125,-7.666666666666667,1.2472191076846317,-6.0,-9.0,3213.6666666666665,930000,-3.1,3.590264529202331,4.0,-8.0,3774.5
94,233749,4270.500817060471,1.1463861328125,0.5206279542983405,3.6062655,-2.4180171,0.0006057839393615723,0.08534746704101563,-2.3333333333333335,4.714045387736867,1.0,-9.0,3653.3333333333335,940000,-0.3,4.817675534798265,11.0,-6.0,4276.3
95,236249,4320.155398130417,1.12182958984375,0.5071595321155119,3.2253118,-1.4097233,0.0005768515586853027,0.08292044677734375,-5.0,5.887840577551898,3.0,-11.0,3428.6666666666665,950000,-1.3,5.7105166675487045,9.0,-11.0,3825.3
96,238749,4370.913262605667,1.0817544921875,0.5118678217979594,3.2638152,-1.6551023,0.0006008623123168945,0.08473223266601562,-7.333333333333333,2.054804616087524,-5.0,-10.0,3149.3333333333335,960000,-3.1,2.8089144081989916,4.0,-7.0,4091.7
97,241249,4420.088537931442,1.10731630859375,0.5326286568828348,3.7120008,-1.5780208,0.000621325397491455,0.08637097778320313,-5.333333333333333,1.2472191076846317,-4.0,-7.0,3424.0,970000,-0.8,4.069398064868017,6.0,-6.0,3716.4
98,243749,4470.209647655487,1.10379150390625,0.5421628236459505,3.655875,-1.9319922,0.0006088321685791015,0.08643992309570313,-9.333333333333334,3.7712360539366556,-4.0,-12.0,2890.6666666666665,980000,-0.7,7.308214806784854,10.0,-13.0,3923.0
99,246249,4519.753905773163,1.1152318359375,0.5428356401587524,3.4685178,-1.6293477,0.0006674655914306641,0.090253759765625,-5.0,4.320493798938574,1.0,-9.0,3514.3333333333335,990000,1.2,4.445222222831111,7.0,-5.0,3732.0
100,248749,4571.080319881439,1.1271537109375,0.5510816556654172,3.7753496,-1.6461064,0.0006888062477111817,0.0904411865234375,-4.666666666666667,6.128258493627169,4.0,-9.0,3384.0,1000000,2.4,3.6110939325429405,8.0,-4.0,4132.3
101,251249,4617.201974868774,1.132052734375,0.5485649558094169,3.6948009,-1.6199614,0.0006719696521759034,0.08880076904296876,2.3333333333333335,3.299831517089681,6.0,-2.0,3555.3333333333335,1010000,4.4,2.3748684495331296,7.0,-2.0,3222.9
102,253749,4664.675853252411,1.1405271484375,0.5585134339112847,3.5041075,-1.4082156,0.0006966419219970703,0.09092342529296875,-4.666666666666667,1.6996732023694148,-3.0,-7.0,3384.3333333333335,1020000,5.9,4.060788025697529,13.0,-3.0,3476.3
103,256249,4712.121609926224,1.15491943359375,0.5481398096987323,3.4897218,-1.8647546,0.0006461272239685059,0.0887402587890625,-0.6666666666666666,4.189935080572348,5.0,-5.0,3454.6666666666665,1030000,3.4,4.862098249691016,9.0,-8.0,3574.3
104,258749,4762.189145565033,1.149745703125,0.5440529193943936,3.5558038,-1.8654407,0.0006924903392791748,0.09160305786132812,-1.0,2.943920288775949,3.0,-4.0,3378.6666666666665,1040000,7.7,5.692978184601761,17.0,-4.0,3362.1
105,261249,4813.620125293732,1.17120703125,0.5285397548538213,3.3694139,-1.5880291,0.000586868667602539,0.08456078491210937,-1.0,2.943920288775949,3.0,-4.0,3244.0,1050000,0.6,4.882622183791045,9.0,-10.0,4064.0
106,263749,4862.597845077515,1.18312265625,0.5256699594327224,3.4638197,-1.6052389,0.0005608720779418945,0.08283486938476563,-0.3333333333333333,4.496912709586793,6.0,-4.0,3342.0,1060000,5.3,2.758622678887538,9.0,2.0,3430.5
107,266249,4910.871610879898,1.18764482421875,0.5071968623981841,3.667867,-2.1826875,0.0005340142250061036,0.079963134765625,-3.0,3.7416573867739413,1.0,-8.0,3281.3333333333335,1070000,2.5,3.6674241641784495,10.0,-3.0,3486.2
108,268749,4958.271705150604,1.15392841796875,0.5106655430661051,3.410079,-1.6186998,0.0005466132640838624,0.07980166625976562,-1.0,3.559026084010437,2.0,-6.0,3206.3333333333335,1080000,5.5,5.5362442142665635,12.0,-5.0,3200.3
109,271249,5005.097928285599,1.1241046875,0.504503013881607,3.49144,-1.9374374,0.0005100782871246338,0.07690955200195312,-3.0,0.0,-3.0,-3.0,3509.6666666666665,1090000,1.6,7.618398942127293,12.0,-11.0,3108.4
110,273749,5053.317106246948,1.10634716796875,0.5217205984169113,3.327445,-1.8770772,0.0005769621849060059,0.08189033813476562,-2.0,0.0,-2.0,-2.0,3598.0,1100000,0.8,6.128621428213001,10.0,-8.0,3353.9
